,0,1,2,3,4,5
80,0.134336638,0.130629404,-0.145200281,0.314134236,0.469720001,0.889509473
81,0.155084301,0.15443708,-0.0515696,0.365745053,0.591414773,1.039639794
82,0.195769157,0.119156652,-0.070519404,0.355928717,0.564040629,1.011531517
83,0.249346015,0.270452905,0.130292441,0.540249391,0.75169167,1.230016397
84,0.176039141,0.075709284,-0.106639403,0.292552785,0.548446919,1.02574113
85,0.157366722,0.061209885,-0.093130316,0.335510434,0.59461419,1.066726728
86,0.159082604,-0.018939255,-0.164594116,0.253302017,0.493610878,0.972491875
87,0.094045462,-0.033329017,-0.243467323,0.192705259,0.474851155,0.933449728
88,0.071774833,-0.066838105,-0.265847403,0.122047292,0.397314523,0.866291994
89,0.084040905,-0.031136231,-0.277938331,0.126866899,0.391045997,0.812111881
90,0.105208448,-0.025068587,-0.260225522,0.195326516,0.43364622,0.863742714
91,0.141377855,-0.023221708,-0.259043741,0.159176861,0.404841719,0.83652274
92,0.042770729,-0.129968361,-0.370164879,0.034861274,0.326620896,0.759696551
93,0.057670364,-0.097602455,-0.381072642,-0.013918686,0.26687979,0.69198829
94,0.113951166,-0.078366388,-0.343461524,0.02950777,0.278615103,0.716772622
95,0.134276975,0.03392152,-0.246202759,0.136489711,0.406128261,0.828335105
96,0.081172824,-0.106111159,-0.377483697,-0.024989507,0.310438767,0.737220144
97,0.115363187,-0.036748104,-0.268567781,0.097012418,0.468977727,0.869351234
98,0.085333214,-0.14151427,-0.361868215,-0.014620889,0.391384598,0.761679115
99,0.118095794,-0.098869426,-0.335658702,0.003564247,0.368530525,0.769115338
100,0.11068973,-0.098488278,-0.30509177,0.018703404,0.417501516,0.786738948
101,0.08749491,-0.07825594,-0.332921987,0.016223445,0.403488332,0.793693792
102,0.149260278,-0.065647371,-0.269153395,0.043179748,0.452893806,0.801233372
103,0.120373572,-0.083381465,-0.337568303,-0.023645451,0.338436353,0.743275865
104,0.157329001,-0.046030613,-0.264910515,0.115714603,0.486363094,0.852733262
105,0.10980841,-0.079646618,-0.299675301,0.068634382,0.448117248,0.835933622
106,0.105078579,-0.092585935,-0.387480504,-0.097573605,0.274408654,0.665497152
107,0.057970064,-0.124299083,-0.370923876,-0.073675907,0.328125982,0.753984204
108,0.075447366,-0.161496704,-0.450256407,-0.176947256,0.177209939,0.612856323
109,0.08830753,-0.124163482,-0.418781912,-0.122340782,0.267159581,0.677111141
110,0.045745761,-0.149845305,-0.439257661,-0.169836869,0.219990497,0.62040717
111,0.112917883,-0.022577811,-0.30922774,-0.120109497,0.304754314,0.706398108
112,0.116634615,-0.058786407,-0.345094318,-0.124278144,0.200544529,0.681645336
113,0.165065199,0.016239035,-0.231622072,0.035269876,0.333675286,0.818211857
114,0.136233015,-0.034850162,-0.294597715,-0.136497483,0.207279642,0.691486256
115,0.126949285,-0.033427426,-0.284897129,-0.108974336,0.275724602,0.732209484
116,0.083742872,-0.08367711,-0.354429164,-0.185227378,0.192640933,0.652770279
117,0.139497857,-0.030452735,-0.275847137,-0.097422383,0.258332568,0.725546249
118,0.14881256,-0.000569807,-0.260383794,-0.069920035,0.28662938,0.756619182
119,0.087176857,-0.068564906,-0.343784011,-0.143295114,0.240465185,0.676721502
120,0.076197815,-0.072311111,-0.342287356,-0.175539676,0.194271756,0.623142449
121,0.149754415,-0.075793248,-0.326674792,-0.239869798,0.097784141,0.589721757
122,0.228956402,0.1177533,-0.179662458,-0.033642304,0.308544372,0.768371849
123,0.170784163,0.056507228,-0.266887032,-0.063002629,0.297469652,0.716864958
124,0.188078451,0.07486394,-0.213568675,-0.030126631,0.308673531,0.755250311
125,0.24329311,0.174616773,-0.122859215,0.093136354,0.435234192,0.850832414
126,0.208261119,0.120799498,-0.164993588,0.058087746,0.375164719,0.798065921
127,0.204847143,0.089683161,-0.228762737,-0.052318269,0.269152997,0.707168663
128,0.194456419,0.074206532,-0.249831892,-0.113046355,0.213509513,0.66404155
129,0.183497992,0.009873227,-0.308562701,-0.122413596,0.167964417,0.619260209
130,0.212523006,0.087287105,-0.266770792,-0.067553346,0.173366057,0.622647304
131,0.225943816,0.107844528,-0.230778932,-0.016198126,0.191111184,0.648265239
132,0.2270792,0.125439129,-0.175086572,0.025778788,0.267120318,0.73591625
133,0.248728496,0.058506391,-0.219469138,0.06272033,0.214234993,0.668530138
134,0.299016475,0.132595182,-0.120915148,0.16551298,0.276261663,0.707648622
135,0.269679278,0.105021502,-0.193063629,0.050376347,0.185675318,0.617230844
136,0.223476933,0.068035862,-0.246284848,-0.003681995,0.15367,0.59310941
137,0.319232228,0.184775964,-0.04203308,0.254798085,0.33504087,0.783230792
138,0.297052226,0.168460731,-0.079473971,0.217735693,0.27705054,0.676596218
139,0.358743493,0.306061705,0.016090556,0.328331371,0.375553864,0.785107197
140,0.348110726,0.172418529,-0.02838803,0.287515186,0.368858906,0.786457089
141,0.316959391,0.107749416,-0.141623898,0.14767438,0.249693989,0.680250643
142,0.300512078,0.105744351,-0.100818484,0.179895862,0.310076354,0.734611435
143,0.298058948,0.12782072,-0.124916633,0.141175731,0.270464593,0.716587683
144,0.32031064,0.123080804,-0.076628711,0.225268957,0.304429939,0.735793145
145,0.343484698,0.27396993,0.014714479,0.345351137,0.386598449,0.782790074
146,0.35333727,0.289563659,0.084370803,0.399887405,0.497771606,0.929596329
147,0.365693871,0.284705094,0.051180273,0.379563131,0.406305191,0.809387493
148,0.286931465,0.202843903,-0.024962049,0.31290724,0.42180417,0.858309974
149,0.355053521,0.290963583,0.022588725,0.349961317,0.400960191,0.814524084
150,0.331266807,0.218776109,-0.041057254,0.270643453,0.328691422,0.731958915
151,0.320281347,0.16446779,-0.063620789,0.262660408,0.338639749,0.760597268
152,0.347854236,0.253823986,0.041695171,0.386234857,0.410156639,0.82006223
153,0.283477717,0.147699516,-0.094876416,0.227507807,0.343209925,0.78308443
154,0.310638032,0.209316884,-0.055064471,0.267491297,0.338275819,0.747554569
155,0.32949967,0.293742795,0.032012086,0.375097657,0.423785765,0.821602958
156,0.36566706,0.326399291,0.067997561,0.394350565,0.417372381,0.823739426
157,0.33405228,0.263288276,0.007984615,0.348941578,0.400452488,0.824907983
158,0.337171748,0.308923277,0.051094334,0.376435874,0.431313695,0.854476738
159,0.315469917,0.21806892,-0.059318559,0.257302657,0.294999417,0.703892042
160,0.323655673,0.225280456,0.001568297,0.350912603,0.439004598,0.854463456
161,0.301998261,0.241147056,-0.007484361,0.324276268,0.40130895,0.849198671
162,0.313577549,0.192105297,-0.063523803,0.249617837,0.308794757,0.738750571
163,0.294679728,0.237884065,0.014610034,0.332473545,0.45395114,0.89861308
164,0.292045493,0.243769485,-0.048631468,0.279407358,0.396915584,0.843658371
165,0.263492903,0.157686219,-0.130448704,0.203895248,0.320435545,0.751670619
166,0.247973599,0.174168285,-0.113778818,0.193746813,0.312923199,0.770511146
167,0.295307308,0.254144458,-0.061245833,0.239982889,0.336815725,0.765344102
168,0.305036868,0.21350582,-0.046740628,0.276019386,0.36680234,0.813795296
169,0.29589613,0.265092717,-0.015759348,0.260083766,0.394311458,0.826038084
170,0.324558462,0.272203653,0.008322585,0.30576122,0.436400589,0.891958673
171,0.296816928,0.273290497,-0.013062159,0.326618628,0.439750027,0.868151473
172,0.326549487,0.323794505,0.051636814,0.366913028,0.478607855,0.929828971
173,0.347063362,0.376006013,0.169812296,0.513832183,0.514022211,0.921524243
174,0.39443416,0.423188517,0.225965057,0.569428319,0.5891863,0.985699198
175,0.30607597,0.337000923,0.160420214,0.494104703,0.303803338,0.677953377
176,0.189046178,0.149965308,-0.0147807,0.246156506,0.00738292,0.388580535
177,0.176556845,0.169083419,0.046231471,0.389622408,0.150313608,0.53111587
178,0.29340195,0.335605005,0.211761656,0.475673805,0.28324674,0.684229235
179,0.27271106,0.306149382,0.179780666,0.457404828,0.20708646,0.618597202
180,0.326183535,0.346960938,0.227533436,0.489941656,0.271340865,0.686740641
181,0.271911506,0.371392494,0.210646898,0.41790035,0.158127395,0.576597007
182,0.294487853,0.345611785,0.142560956,0.357291942,0.11885949,0.514493146
183,0.278114638,0.330095371,0.224918205,0.510691196,0.303877872,0.694397758
184,0.157670201,0.141925455,0.058644556,0.278830733,0.009410603,0.422865797
185,0.176166969,0.206229236,0.107212559,0.311902545,0.01098715,0.449702743
186,0.1696334,0.131528214,0.006161182,0.213990977,-0.061968445,0.34312082
187,0.18472106,0.183656603,0.075696497,0.294302817,0.012054118,0.402956447
188,0.177100009,0.138162854,-0.023860531,0.249778999,-0.011654006,0.395501245
189,0.261214102,0.296428609,0.089509202,0.376579687,0.180606752,0.589558836
190,0.257642154,0.28650627,0.14062423,0.429306965,0.189991435,0.582689432
191,0.309460268,0.336742386,0.186759964,0.479244137,0.247742593,0.622217142
192,0.261888764,0.32281016,0.173072435,0.477197349,0.228400965,0.631944758
193,0.219475434,0.202239261,0.08119856,0.354201794,0.105295249,0.509772477
194,0.056689793,0.014943751,-0.054104709,0.148306639,-0.156514285,0.208196791
195,0.060983302,0.025718957,-0.102380752,0.046813641,-0.230044172,0.119749868
196,0.086485905,-0.037515074,-0.121229092,0.074192007,-0.184299626,0.183030046
197,0.099837785,0.05440425,-0.025408367,0.180758305,-0.113953567,0.266194726
198,0.09814133,0.072812272,-0.049826218,0.16362875,-0.124764018,0.245979405
199,0.116784153,0.051849113,-0.086490589,0.119505144,-0.184538713,0.182023765
200,0.078297506,0.063619339,-0.070538818,0.072609614,-0.230656421,0.104089112
201,0.064241537,0.027872911,-0.078797434,0.070904963,-0.252049757,0.085338872
202,0.084307463,0.054633052,-0.060702232,0.113631361,-0.182370464,0.188911738
203,-0.034670059,-0.075591202,-0.185994834,-0.032498808,-0.358570914,-0.009104033
204,0.031392189,-0.015662841,-0.047650013,0.02278395,-0.265817655,0.093363144
205,0.022460305,-0.038761204,-0.07575278,0.062093918,-0.207771086,0.181889992
206,0.022267609,-0.203978731,-0.506856213,-0.280704632,0.094367441,0.63773964
207,0.106421506,0.288758041,-0.098627015,0.144992378,0.203002337,0.774225482
208,-0.134145039,-0.40811272,-0.660913359,-0.419082096,-0.123439806,0.432597332
209,-0.190829933,-0.44595416,-0.630337673,-0.260509527,0.037764421,0.552498062
210,0.14992739,0.238503587,0.028180049,0.311646869,0.773613247,1.30559831
211,0.09975455,0.141771755,-0.070227099,0.247624155,0.667867262,1.198966735
212,0.260095871,0.410427439,0.164594232,0.437380323,0.891427301,1.394935502
213,0.388299184,0.389407262,0.199226178,0.357371746,0.850592288,1.341755075
214,0.394620921,0.43789821,0.233556062,0.408777349,0.884364105,1.359040937
215,0.407230239,0.427138988,0.168837576,0.348993764,0.779027407,1.251084311
216,0.447288868,0.400321931,0.105434909,0.277554578,0.630899044,1.082777211
217,0.361832265,0.264806448,-0.043034016,0.190167078,0.470132407,0.926507866
218,0.354625979,0.247419856,-0.030251776,0.181609097,0.481739117,0.960664116
219,0.440031172,0.427223956,0.159683399,0.30305142,0.717052263,1.160479354
220,0.416888719,0.420770896,0.305559289,0.534304604,0.977567839,1.454622483
221,0.425017399,0.333781081,0.218053943,0.44429599,0.875422752,1.341214583
222,0.403145473,0.301363066,0.18763072,0.409990865,0.844414911,1.309288556
223,0.331763108,0.364821572,0.251257901,0.685129443,0.951887127,1.435358553
224,0.276284328,0.238684235,-0.033245519,0.356437963,0.471212863,0.938137551
225,0.272139727,0.246675595,-0.00989259,0.414228131,0.453956139,0.879538711
226,0.193191117,0.239603682,-0.056308967,0.417544593,0.487262906,0.900668098
227,0.188066893,0.198751541,-0.093869123,0.361599276,0.462097992,0.915610136
228,-0.136944967,-0.253232572,-0.627100006,-0.2683523,-0.228995079,0.204668299
229,-0.017790401,-0.210047506,-0.425068488,0.019549008,0.248083361,0.743072337
230,0.076229089,-0.229137816,-0.017772755,0.422366846,0.790416083,1.262976899
231,-0.139272576,-0.452061431,-0.342112885,0.083870075,0.390443195,0.882049054
232,-0.10463755,-0.431854869,-0.212977172,0.207076927,0.491792173,0.945511258
233,-0.14410882,-0.497205111,-0.308797748,0.103962241,0.373094653,0.829443122
234,-0.22070882,-0.537951526,-0.536045904,-0.114608478,-0.11734357,0.22169903
235,0.126545414,-0.106436798,0.276104914,0.750531982,1.037833465,1.427663723
236,-0.192717718,-0.525202528,-0.207381086,0.077787971,0.073733312,0.381281065
237,-0.168840746,-0.472959148,-0.131866005,0.18603767,0.21979989,0.492833528
238,-0.193340403,-0.399383976,-0.138960518,0.043930557,-0.134843188,0.212022479
239,-0.218547634,-0.435209814,-0.135369679,0.032784204,-0.128086783,0.157309227
240,-0.095821786,-0.16410912,0.197286839,0.232342056,0.062757569,0.359062628
241,-0.120537017,-0.234223284,0.042273875,0.160903146,-0.041786408,0.29051635
242,-0.02418639,-0.061760919,0.058734539,0.041865203,-0.211457823,0.116382477
243,0.002881567,-0.083976432,0.1090814,0.066636492,-0.235272907,0.06659378
244,0.001860822,-0.060217172,0.010381527,-0.025109467,-0.280043933,0.049193696
245,-0.022848248,-0.077255038,0.044009993,0.027715233,-0.280900764,0.06193394
246,0.007740313,-0.013081326,0.113485136,0.077551441,-0.200933544,0.102645004
247,-0.065990828,-0.147602736,0.016367216,0.013405646,-0.226376446,0.093497618
248,-0.058132533,-0.112643834,0.015811645,0.041707235,-0.286554919,0.000898532
249,-0.115178807,-0.228084918,0.121657046,0.111459874,-0.041784821,0.280347008
250,-0.211294608,-0.32492027,0.04077594,0.03333179,-0.161888599,0.177784025
251,-0.228843137,-0.381653105,0.008124392,-0.061084917,-0.179205092,0.141154086
252,-0.293822616,-0.448609992,-0.037206116,-0.079108357,-0.115884419,0.183118953
253,-0.294709811,-0.504361171,-0.117197684,-0.100938486,-0.102235716,0.212941126
254,-0.333769427,-0.548642819,-0.180860221,-0.163180508,-0.151792883,0.14444462
255,-0.357078065,-0.531034134,-0.161610344,-0.196398823,-0.048770804,0.323557425
256,-0.323171443,-0.55157082,-0.2354184,-0.19708022,-0.104339145,0.264491121
257,-0.301334396,-0.468214635,-0.117030693,0.029602126,0.348976625,0.80476481
258,-0.241048574,-0.506366188,-0.175273692,0.012471196,0.354080953,0.815326217
259,-0.110416136,-0.344343401,0.010525535,0.268887278,0.624993286,1.105522243
260,-0.237483958,-0.502671608,-0.1366638,0.011339426,0.131867551,0.586191541
261,-0.132854647,-0.290125246,-0.10614944,-0.123238762,-0.369966654,-0.004675418
262,-0.180933003,-0.337989975,-0.176816141,-0.207394476,-0.408547507,-0.015764181
263,-0.194332933,-0.351577231,-0.128267797,-0.156635092,-0.312808949,0.090761334
264,-0.216114649,-0.514944162,-0.280439825,-0.31893238,-0.349273412,0.085025739
265,-0.156019725,-0.423563095,-0.165961311,-0.240900787,-0.22980783,0.218506696
266,-0.234922941,-0.518833046,-0.231654934,-0.229661865,-0.208424935,0.208424691
267,-0.221061927,-0.467105768,-0.178397008,-0.245792533,-0.252810826,0.159605995
268,-0.198482941,-0.475269566,-0.183905011,-0.212789665,-0.247477215,0.19339858
269,-0.214317066,-0.471624608,-0.298118598,-0.29760756,-0.251324283,0.216370806
270,-0.003874502,-0.214785343,-0.16539133,-0.112300908,-0.304017404,0.111343807
271,-0.059378488,-0.224957736,-0.273742591,-0.011213571,-0.244254731,0.200505927
272,-0.057853012,-0.340968732,-0.422116665,-0.137794632,-0.252890575,0.190740497
273,-0.0473025,-0.240418904,-0.393547388,-0.112083698,-0.288886548,0.13599213
274,0.018628205,-0.160098614,-0.281568231,-0.002107968,-0.190264189,0.206363966
275,-0.030107673,-0.199438501,-0.355414195,-0.117035565,-0.316216237,0.12138128
276,-0.088528978,-0.313255863,-0.505449842,-0.251937698,-0.444584781,-0.032540208
277,-0.050160313,-0.159284193,-0.350351117,-0.074498567,-0.287832165,0.131760884
278,-0.049005029,-0.190760645,-0.353767655,-0.030328922,-0.280222349,0.108587438
279,-0.043963234,-0.186510444,-0.333023079,-0.029700446,-0.2495569,0.184896854
280,-0.082284827,-0.278770147,-0.426696125,-0.109884666,-0.271741173,0.16460376
281,0.030652912,-0.096314528,-0.215437053,0.027974406,-0.222001805,0.228703837
282,-0.051960704,-0.204372641,-0.344392791,-0.069393578,-0.340558222,0.069731183
283,0.034604347,-0.069262034,-0.225540238,0.041941641,-0.240805248,0.160554874
284,0.012440975,-0.129115875,-0.235828003,0.029858483,-0.20470426,0.219489455
285,0.01124339,-0.052081373,-0.119036016,0.02830236,-0.283576858,0.140775252
286,0.048471852,-0.073743162,-0.076542091,-0.00746073,-0.307570541,0.116267505
287,0.004690706,-0.080094472,-0.056272486,-0.0104241,-0.284228344,0.103040306
288,0.008558782,-0.081422485,-0.067433114,0.016556178,-0.329513434,0.038284867
289,0.031850578,-0.042477324,-0.031029248,0.045401495,-0.24949619,0.17473166
290,-0.012608338,-0.07376858,-0.073558623,0.033280482,-0.272223227,0.109640754
291,0.009057102,-0.082144777,-0.102164958,0.002429802,-0.268279044,0.121368504
292,-0.02562035,-0.11575144,-0.143125645,-0.116695174,-0.441318611,-0.073543305
293,-0.014148216,-0.101217594,-0.069580354,-0.062319647,-0.33608739,0.021651837
294,-0.009969012,-0.086874085,-0.094704772,-0.071666912,-0.363478827,-0.034249491
295,-0.01586342,-0.102825125,-0.110503522,-0.079743675,-0.372951723,-0.025212725
296,-0.031729321,-0.10528073,-0.065029029,-0.014529067,-0.298024968,0.043870228
297,0.00171162,-0.040279328,-0.058966847,-0.044685891,-0.375645881,-0.023608835
298,0.069935706,-0.026413162,-0.038930272,6.87E-05,-0.29727241,0.048841628
299,-0.0071204,-0.071734278,-0.063986708,-0.049327381,-0.362855525,-0.01460034
300,0.0032466,-0.095068848,-0.110441812,-0.077705887,-0.384816891,-0.05311434
301,-0.001126672,-0.053942067,-0.050970857,-0.087936021,-0.381139025,-0.015603931
302,-0.011596048,-0.007723406,0.010969468,0.076746392,-0.238599037,0.140427015
303,0.044435473,-0.046911601,0.001811866,0.039498743,-0.232687657,0.122865232
304,0.01147038,-0.046876257,-0.055780709,-0.003207052,-0.30986825,0.071893957
305,0.017637722,-0.102463157,-0.065981985,-0.012339639,-0.344514712,0.023935352
306,0.019535662,-0.031046327,-0.005996323,0.077184499,-0.222153213,0.157193518
307,-0.00301245,-0.154688205,-0.082257888,-0.000364869,-0.309612374,0.044872686
308,-0.012054126,-0.107417078,-0.136529261,-0.124995997,-0.420680978,-0.047037925
309,-0.024582519,-0.103420797,-0.079698533,-0.048932326,-0.382278673,0.008162938
310,0.005806435,-0.081201462,-0.047827472,-0.063724874,-0.397949802,-0.046807741
311,0.053226647,-0.000449797,0.052842574,0.068902576,-0.245590921,0.118570782
312,-0.012551525,-0.159549515,-0.116837195,-0.104723596,-0.396702167,-0.048671711
313,-0.029655866,-0.099845865,-0.103922915,-0.148447166,-0.448103824,-0.057043758
314,0.040938791,-0.0397633,0.03597709,0.107715592,-0.151725871,0.177817559
315,-0.01113219,-0.071254728,-0.005813879,0.002312914,-0.28002235,0.066566723
316,0.034862048,-0.030957549,0.012281621,-0.013981567,-0.306241743,0.035366184
317,0.011616042,-0.082668597,-0.068607528,-0.05535326,-0.361859831,0.002551504
318,0.021992861,-0.081769734,-0.098950008,-0.060926623,-0.366136298,0.012506123
319,0.002785995,-0.064056206,-0.104853195,-0.05514341,-0.360360983,0.021587009
320,0.057357286,-0.025484896,-0.054629744,-0.068279577,-0.410044262,-0.067175507
321,0.01349339,-0.097712874,-0.098022309,-0.076354498,-0.401481768,-0.063560961
322,-0.014975386,-0.09859346,-0.082203997,-0.001620353,-0.287638658,0.078246319
323,0.022527422,-0.01241732,0.003500882,-0.002149767,-0.309957384,0.056408324
324,0.018450063,-0.066217941,-0.034343348,0.044250445,-0.247171244,0.150183389
325,0.003916763,-0.118119241,-0.050374765,-0.016918742,-0.330339833,0.001337927
326,0.032773971,-0.076736922,-0.011751953,0.027828991,-0.281033203,0.102658101
327,0.048552096,-0.057435188,-0.037445726,-0.034443979,-0.307363058,0.062087338
328,0.025835616,-0.042750773,-0.000679304,0.078499024,-0.223551116,0.174841696
329,0.007161688,-0.061662122,-0.04070599,0.054655121,-0.288259087,0.080819486
330,-0.001343281,-0.075607341,-0.106650401,0.06048146,-0.256087921,0.118167397
331,0.04977194,-0.043248939,-0.160752651,0.008907603,-0.294619263,0.118467763
332,0.047125942,-0.070457614,-0.121612704,-0.025347716,-0.367319607,0.025264653
333,0.006514709,-0.017281047,-0.088051588,0.046534383,-0.281756534,0.095262081
334,0.018610493,-0.025669244,-0.093959109,0.02033568,-0.283999062,0.109855499
335,0.029729493,-0.110164139,-0.11184667,0.050724847,-0.246857713,0.137973106
336,0.004185052,-0.121413258,-0.245381482,0.038815684,-0.234986627,0.179757309
337,-0.002745497,-0.151569174,-0.270062335,-0.059320365,-0.336143991,0.088209921
338,0.029446282,-0.189603208,-0.319578754,-0.056529745,-0.355876357,0.025269926
339,0.06636312,-0.067695785,-0.198841605,0.041598091,-0.294895366,0.073877632
340,0.068008766,-0.074503172,-0.174389968,0.075117889,-0.228344763,0.130797356
341,0.030493537,-0.048052296,-0.136910518,0.080194592,-0.198481355,0.185661951
342,-0.009093364,-0.160726175,-0.240995202,-0.034102064,-0.300903876,0.074491523
343,0.013057928,-0.070348863,-0.115392325,0.063649548,-0.257466903,0.13478089
344,0.048123389,-0.091824628,-0.193592036,-0.045126923,-0.372505744,-0.013506445
345,0.024434186,-0.042904569,-0.123704763,0.033693698,-0.30198553,0.035139611
