,0,1,2,3,4,5
0,0.03213853811742405,-0.04530975515164823,-0.1364535969700625,0.005552502443524121,-0.21780408099327106,0.2407373953548325
1,0.011740656344306934,-0.10427103830413392,-0.2299441199413829,-0.1295900089308832,-0.34653642023959935,0.08902266579806944
2,0.03125848414263127,-0.08434220450489684,-0.17179215415786292,-0.07299883164434069,-0.3114836801716967,0.0843714026783014
3,0.018568957508032603,-0.04826212153580324,-0.20023548168998861,-0.08250542391589819,-0.2966097564072024,0.11278493781470267
4,0.019892075890234177,-0.033848330855958605,-0.1307601696714783,-0.04024244519412684,-0.24373061602563334,0.19292453153282535
5,-0.009159916419817875,-0.07493218715092224,-0.1500007448509204,-0.04177374378115778,-0.28288028684793537,0.11147630781773588
6,-0.005788521210465616,-0.0440525904097455,-0.12318941190130603,-0.055617205016666366,-0.27556527810442,0.1609660260108719
7,0.02161270336441084,-0.07116306318849369,-0.1859840402076111,-0.07056222777895121,-0.27535210787322983,0.13027178106596538
8,-0.007322565823614049,-0.029962010625611695,-0.16881190546706706,-0.04952937794273998,-0.2946507455861706,0.11634697904949598
9,-0.022168711861180402,-0.0865145227165088,-0.23894000459415032,-0.08239923540828598,-0.3178901355041433,0.07633571058366612
10,-0.005643629031651363,-0.05354197198664945,-0.2324948459661569,-0.10354495296270452,-0.3469936040768359,0.057550811151547365
11,-0.012365966909898128,-0.08682054752991783,-0.2301029670341823,-0.12990574145711836,-0.3811048580476572,0.01473272411943477
12,-0.06742828352136006,-0.1483646552159512,-0.2645073994657731,-0.10011267002011401,-0.3428962269704402,0.036403377981532314
13,-0.005725836835688982,-0.01287699587353595,-0.1660752964681632,-0.03276592979303697,-0.23708743960780357,0.1538746882867333
14,-0.05997344984147015,-0.09427966090715792,-0.25980388245886954,-0.04468509063568027,-0.28085896273395994,0.1104209897139184
15,-0.0951785332267301,-0.14212966416703743,-0.2953719521667807,-0.08990505069697938,-0.3070626812444304,0.07392305490179091
16,-0.05023867735014502,-0.13243815409227766,-0.30414837531755656,-0.1382915297894324,-0.37679307974287146,-0.004009769561648169
17,-0.03686425382136182,-0.06034425938004041,-0.227968929745114,-0.08503820369799886,-0.35761016703741316,0.010019575636001365
18,-0.04974745638233306,-0.020938242975735398,-0.14679715993838388,0.045034061346949456,-0.17447930778524845,0.2140371490241738
19,-0.06199208114004277,-0.08933933292558395,-0.2714772517242747,-0.10203854663710199,-0.34909871436066886,-0.006739998578859041
20,-0.03914965843992833,-0.08062883258534573,-0.20477647713666974,-0.12247607611913713,-0.3679212333347269,0.017942546038636598
21,-0.050068251753185355,-0.0482373927825889,-0.1698460052367344,-0.052704002911638625,-0.27169991851204317,0.1067674485207365
22,-0.053459926200714526,-0.09053957502573806,-0.28335640190105843,-0.1867327701904336,-0.4119355249430979,-0.021566050039421913
23,-0.07165067124021852,-0.13005993320516313,-0.27590016857023253,-0.11449443424898911,-0.3137791495379199,0.051009545771746545
24,-0.013701382896115936,-0.030902928588340414,-0.19284124183244705,-0.03741993809023364,-0.24845943186597394,0.11423230398192821
25,-0.019863866384266612,-0.03014210675822275,-0.1607058134223291,-0.033193377358871456,-0.2812881836103716,0.06465982917953461
26,-0.06728502993870926,-0.13702041004556942,-0.3389448165533534,-0.15125413356348855,-0.35530731846633934,-0.02275817004318692
27,-0.04033296725652404,-0.10821622540608122,-0.26748712299693733,-0.05940557989046252,-0.2818018557828434,0.09738292151950095
28,-0.051738296096481166,-0.10173629981881765,-0.2940564181250454,-0.06749791022777737,-0.2783324630750703,0.0634159125188124
29,-0.051251766031367,-0.06258996225117594,-0.23627699571194724,-0.006843832038189557,-0.21337864877634416,0.14434080335038785
30,-0.11269449036994647,-0.1349088549812128,-0.30859061067642174,-0.0782521883562691,-0.31616035258040076,0.012799376207576318
31,-0.04125029613909696,-0.08373867590397002,-0.23653182677753845,0.000391004491367003,-0.2135454948125197,0.15918407254154895
32,-0.11329003679032948,-0.062259098569157366,-0.2495380689452003,-0.00782598872189405,-0.21910792926196188,0.14289620169506018
33,-0.16169916484592092,-0.16745637536076707,-0.3470557009502938,-0.1164920243178687,-0.34724443709240094,-0.031566422386318904
34,-0.07900416375387481,-0.12311573553413638,-0.2674497776480972,-0.03433264396626737,-0.2680436604806412,0.08195904661330411
35,-0.10530274597708476,-0.12056850461988419,-0.26562951321006867,0.013265896364716478,-0.2053407292471129,0.07884883563321946
36,-0.06707112273799427,-0.040133595439052795,-0.22240889204220088,0.04989441817984841,-0.15325353470469838,0.19141073950921678
37,-0.10864840012644979,-0.08577687760572217,-0.2767834601598163,0.06233091309255867,-0.11655017160907727,0.18071475385175806
38,-0.10256087037254819,-0.07570460984309486,-0.2900442651714137,0.030914297172169536,-0.1438790007168906,0.15055128783272656
39,-0.15605016703071586,-0.14657331284523722,-0.36287795516463495,-0.05330107903878062,-0.2477874280745125,0.03304018392398425
40,-0.12261375169731205,-0.11098332192390555,-0.2603262118200566,0.07649711167653289,-0.12089849170300132,0.13809984919856144
41,-0.1865146985987254,-0.15690762357826055,-0.4096269512346866,-0.12162632998586609,-0.2897004592358021,-0.0975965294246551
42,-0.12037605645195731,-0.09119930793181619,-0.26516512519091395,0.09277836245483151,0.002523674464436368,0.24077740800887132
43,-0.10737291020979199,-0.0966864830942384,-0.27469555772730075,0.06165920900272387,-0.094040879028161,0.10276580246062011
44,-0.16650649020572877,-0.10667838843866619,-0.3147474915173141,0.027557842984287984,-0.10147565039405049,0.13006336313735534
45,-0.11812127100085242,-0.11596852718059862,-0.3320079367000139,0.06954570867935689,-0.04371714595408002,0.17499067676258323
46,-0.19825447090406384,-0.1784192577224482,-0.3919023788682374,-0.022774553885103355,-0.12414440446828881,0.09458754936861072
47,-0.1882830641087751,-0.1165004676924826,-0.35158820759500725,-0.0178995661365009,-0.19654179635415253,-0.018933156159500752
48,-0.13339288026074597,-0.151044084791773,-0.35560760419002113,0.04043661498372725,-0.1019531271968894,0.10419522355359087
49,-0.1744265411659778,-0.16664830794023902,-0.3745295449993284,0.03029166331041483,-0.11659389578101445,0.07596933401296721
50,-0.08881424817488547,-0.09108087187188826,-0.3035366210481075,0.10254351320783273,-0.0523146194453904,0.10057211393587895
51,-0.1507433609376634,-0.07758101129495847,-0.3066096457130148,0.04112117759884354,-0.12708183580243285,0.09656861842640468
52,-0.16138777493951514,-0.15790858433939475,-0.34747462518967076,0.032866439136470194,-0.12006064861634724,0.07266498115217382
53,-0.16644233788440033,-0.13862174269722227,-0.3486639550467942,-0.015366164989728204,-0.1821297318629248,0.029179036846602086
54,-0.1325894366259788,-0.1469043147324473,-0.3598926359250941,-0.07465148693837459,-0.27676161634956864,-0.04581212628105705
55,-0.1122786269816338,-0.06715549616016725,-0.2738415281285373,0.04334541739903425,-0.11550448135167735,0.11997540672485635
56,-0.18059698963369836,-0.13863101631406835,-0.3765984177680515,-0.07877429598949748,-0.27569692630407483,-0.11835795563962276
57,-0.16252123220520695,-0.1575489136001619,-0.3815404720650923,-0.06981160656127772,-0.2888900355524393,-0.07226492466226658
58,-0.13094152654135743,-0.08968579722963112,-0.2899334252005207,0.01870687140869387,-0.17271080937720462,0.03071847275206846
59,-0.13661158776251273,-0.10101150535814814,-0.30424548830137804,-0.07154694782766038,-0.30123238331056446,-0.04321089435064723
60,-0.0988659789273426,-0.06964166466061991,-0.30477322353792863,-0.03387039641319195,-0.24657070443561327,0.02898543984718452
61,-0.17532798254534035,-0.23157753968675318,-0.4193683890914398,-0.04654284164757527,-0.25752251261896864,-0.0384691440102726
62,-0.15060913444932067,-0.12070528223629354,-0.2651665664294903,0.1567693166462673,-0.008622049460791564,0.2371023447920412
63,-0.18989241311358585,-0.1986555605524196,-0.3762738880340508,-0.004219600774800436,-0.23355942925591178,0.03706658283817893
64,-0.08332713991529256,-0.08892479372048993,-0.16873284529577137,0.14667588990016872,-0.075271134035553,0.26498538808580663
65,-0.02613299188751464,-0.048381571698621034,-0.10960895406436627,0.19128557686400488,-0.09206809800693472,0.24901423155879332
66,-0.09826177854705356,-0.1743168310253853,-0.22751061636794695,0.051595945056349346,-0.2299037377262576,0.14260193661252535
67,-0.07301075954118735,-0.10562498982148202,-0.19920155317020993,0.08579914810977568,-0.23435915977535077,0.1398504596253612
68,-0.06411345231101788,-0.10199029519552644,-0.20901489242076277,0.06960848852172352,-0.1673651837427228,0.22659246724391308
69,-0.029245301263406454,-0.05963607478169755,-0.14621777001020064,0.08349935359978386,-0.19001775454240846,0.13801682604124701
70,-0.052418969881163055,-0.07599566289472977,-0.18329854864535872,0.08377521407218058,-0.20814883736858336,0.10196050509005561
71,-0.07173531072027506,-0.15432678807165365,-0.2684359196756807,-0.009580392785061509,-0.2899911846913623,0.06149229136640055
72,-0.03982961903001951,-0.12510174219285758,-0.25958001884273857,0.14230190844729557,-0.09443498782980461,0.21632364682538122
73,-0.014091706246793137,-0.07716128993098653,-0.22569234857244486,0.18653277723363648,-0.011647829778693525,0.3242017732853322
74,-0.18324623912988713,-0.2808328507656189,-0.4921783436965106,-0.018354333248374266,-0.08974121996073593,0.2486120286819885
75,-0.09491709000954962,-0.22775273972724214,-0.3797794731957103,0.06887617526163325,-0.18128032577719627,0.11569402512018168
76,-0.20150787853852223,-0.47705894890032596,-0.5554178493608796,-0.18512413238907433,0.22085382490292216,0.732097597595413
77,-0.07870359945274882,-0.3383720688969293,-0.3930157568021077,-0.03875972039073411,0.36402650486299215,0.9139631751253416
78,-0.09996758599929016,-0.37514055013977216,-0.45189134732853997,-0.08421137494299413,0.2675479913998484,0.7846838930952588
79,-0.16656555558040825,-0.5187484394019835,-0.5910684507067255,-0.35061562002835567,0.010532312669986776,0.5620951128916654
80,-0.10249947705819373,-0.43120039374340985,-0.45587847054837843,-0.19273950982734345,0.14486670927159184,0.7110842813480038
81,-0.05801012089696891,-0.3739727191229559,-0.40841233429789225,-0.2030201031902372,0.12633642477204707,0.6837360407745345
82,-0.050926026180826665,-0.42577420667543064,-0.4794126025897981,-0.290084610350935,0.027740622041694918,0.5727918013319796
83,-0.06736498023446345,-0.46732946739399545,-0.4777225807410354,-0.3652191904959539,-0.08081863532633493,0.45616041907482996
84,0.027999303768599014,-0.24910262165978078,-0.20233589502524982,-0.11181533955260796,0.20269132146439323,0.7708499087411296
85,0.0818507805272659,-0.2085781853530551,-0.08002320717077799,-0.16133193211875316,0.07263310603331441,0.6266996403454624
86,0.048590393181709185,-0.19379462327862715,-0.09125575194721261,-0.08165951811531152,0.23793459172930692,0.7968415848256909
87,0.013804879542731597,-0.28120553259832415,-0.18577739363394274,-0.26004763356938526,0.07039865886453028,0.6001102234775524
88,-0.014563130688143761,-0.24062697412550557,-0.17606790063479374,-0.23006835986631924,0.10680794613631911,0.6661588332114514
89,0.013164211497088938,-0.33654927952766484,-0.362893423710725,-0.3548449709584598,0.06498579328465937,0.5301709604179216
90,0.036853739616869045,-0.3256965047178216,-0.37151109247492536,-0.37017975718105195,0.061965991688505195,0.4745133117889937
91,0.05719862238404899,-0.2772943594203042,-0.29836966445916496,-0.3172619697574958,0.09534474983077934,0.4334415851899897
92,0.03937686455580481,-0.28190877166254247,-0.331167939429828,-0.2576730511118436,0.20891654600016846,0.5251272959085265
93,0.030910545851230452,-0.32827216805101783,-0.4674012859592087,-0.3410839214931554,0.0768377573159737,0.3791145780263313
94,0.0123297047304179,-0.29216462655599257,-0.32107139080765323,-0.21601611175938357,0.2416741836914082,0.39496987980969306
95,0.04718193396923129,-0.25441803893529913,-0.27647531771808936,-0.1960005805486491,0.24860745800530132,0.29790128066191823
96,0.032817969272554655,-0.2309064757084917,-0.26017606078137734,-0.27057220200001764,0.18327641851019028,0.23272105540245655
97,-0.023325898778881266,-0.3022493107431821,-0.3470450502471453,-0.2618516693159347,0.16368073618074325,0.24954634197205533
98,-0.04560972923939051,-0.32875560081247046,-0.35533595152255415,-0.37356101287544546,0.0814353881018206,0.15479995370729738
99,-0.058360374571380956,-0.31514307458834867,-0.3400301808441829,-0.35442666557541813,0.11888994990031648,0.19060991340972083
100,-0.04730372640340505,-0.34583462499576034,-0.39135733483743657,-0.41192001094366343,0.020146653908877987,0.09862479865305776
101,-0.02386699320907382,-0.30361636023563143,-0.3948214144412542,-0.32975590220264167,0.1653822415113015,0.2550869806212496
102,0.06539724796831904,-0.21638821321209878,-0.30018159991734866,-0.3048528315204705,0.16152983024713602,0.30919604545107454
103,0.017717672065411687,-0.3189272426850437,-0.4265255531642506,-0.4328060157787525,0.02141661416413254,0.12255949786193628
104,-0.020252992253882572,-0.3289716167490679,-0.3859801553172667,-0.3940849450143832,0.07353224326134461,0.23333147751923142
105,-0.02418449688718077,-0.3214042516082874,-0.43596707298162807,-0.3446547400232557,0.11256634683862604,0.28424406272354297
106,-0.029246023688896384,-0.4238189969560932,-0.5332427461979855,-0.31962054852945176,0.10595802895489681,0.48075100078536276
107,0.03709809726926696,-0.3274485186974448,-0.40703583613160227,-0.20562791318182677,0.20106197052764163,0.6302048167672029
108,-0.004823155369935415,-0.3167149289880683,-0.39395263824288934,-0.22645904663913685,0.22309067461757143,0.660129246847465
109,0.06312271420058703,-0.31580417837467817,-0.381336143169168,-0.20296485551273447,0.25400022131377625,0.6676004302264195
110,-0.005015108193562167,-0.314210497996819,-0.38608394948986324,-0.24187811523034342,0.21196874461664594,0.6965035188283728
111,0.00047057445510210625,-0.2906566203189986,-0.3425775653485755,-0.16991938614970342,0.2823294593171873,0.769807812870047
112,-0.023508849108367275,-0.33918279424310754,-0.4038054416039029,-0.30743656078129744,0.09043042420332587,0.585783207798432
113,0.08921177167419096,-0.22178073434328976,-0.19066298210921828,-0.16588338373597497,0.22262590944837415,0.7454533177070428
114,-0.005375252526617648,-0.3157590054499736,-0.30135616069036486,-0.2766443849789354,0.13725765309967125,0.6275384019550683
115,-0.002968581334636653,-0.30635458541849847,-0.31845734962009886,-0.25565014714363044,0.16304396351545425,0.6446098048397395
116,-0.010587296066427443,-0.31663226394165145,-0.3754326843958509,-0.36908892282460126,0.0463169801170778,0.5073116161811141
117,-0.0290425346371574,-0.3627678263203142,-0.3757212853289494,-0.31908350446157685,0.12808105534241349,0.5612454823087266
118,0.0120069414737094,-0.29193158474557507,-0.3304547317322965,-0.26608172685320686,0.16064973012699152,0.6098038552944178
119,-0.1113745818264072,-0.4556447327271613,-0.47093489094634533,-0.38803106291051487,0.07782639072298053,0.464764528754173
120,-0.1119502973148328,-0.46730727315199067,-0.49138963844705885,-0.31485465124524525,0.04041755777976863,0.4728530469503066
121,-0.08545416042813889,-0.4173811409217226,-0.29985415959402145,-0.2834964080717651,0.08020334803313717,0.5229976980537333
122,0.058823447710877934,-0.22600134605558436,-0.3392812541414607,-0.2373942260578431,0.16471190933367807,0.6455245360506523
