0,0.0
1,-0.00219810385994
2,-0.000473730796246
3,0.00247540192373
4,0.00318555951175
5,0.00192082957435
6,0.00137601528627
7,-0.00064448494738
8,0.000689435382035
9,0.000616825238484
10,-0.00120073033475
11,-0.00164754446705
12,-0.00164754446705
13,-0.000460586826239
14,-0.000460586826239
15,-0.000993679681586
16,-0.00117754433777
17,0.000510871699522
18,0.0013724705934
19,0.0013724705934
20,0.00137502856259
21,0.00036552556876
22,-0.00052078136754
23,-0.00052078136754
24,-9.04224523988e-05
25,0.000771298013573
26,0.00152700800578
27,0.0021649482633
28,0.00713539863382
29,0.00743019981559
30,0.00497123057546
31,0.00555038527831
32,0.00555038527831
33,0.00555038527831
34,0.0041671483554
35,0.0041671483554
36,0.006333371406
37,0.00346190927767
38,0.00443652230169
39,0.00466226740016
40,0.00472069273276
41,0.00591027754189
42,0.0091264395509
43,0.0091264395509
44,0.0091264395509
45,0.0091264395509
46,0.0091264395509
47,0.0091264395509
48,0.0091264395509
49,0.00849965995184
50,0.0101400348211
51,0.00970199495885
52,0.00970442642847
53,0.00722530377126
54,0.00726840194439
55,0.00726840194439
56,0.00601365511346
57,0.00634881761436
58,0.00634881761436
59,0.00790260391608
60,0.00790260391608
61,0.00790260391608
62,0.0077429429489
63,0.0082853749457
64,0.0084246675317
65,0.0084246675317
66,0.00932012255491
67,0.00932012255491
68,0.00931300320552
69,0.00751876349189
70,0.00986232376813
71,0.00986232376813
72,0.00986232376813
73,0.00641745117424
74,0.00666823258695
75,0.00846848928026
76,0.00983340567542
77,0.00983340567542
78,0.00881765453259
79,0.00903103043911
80,0.00888647360557
81,0.009455146037
82,0.00911009209449
83,0.00911009209449
84,0.008681462495
85,0.008681462495
86,0.00778258317209
87,0.00813661529794
88,0.00813661529794
89,0.0103886579257
90,0.0103886579257
91,0.0103886579257
92,0.0106875805107
93,0.0121579402631
94,0.0121549008073
95,0.0121549008073
96,0.0144282749666
97,0.0134490020339
98,0.0134490020339
99,0.0136406541647
100,0.0142263722769
101,0.0136240152172
102,0.0136240152172
103,0.0142033364678
104,0.0135715136812
105,0.0140729742989
106,0.0142544301129
107,0.0145363647038
108,0.0132663571947
109,0.0142969630196
110,0.0142969630196
111,0.0145606873492
112,0.0148191073669
113,0.013938710858
114,0.0127916770824
115,0.0127916770824
116,0.0127916770824
117,0.0123157167433
118,0.0123157167433
119,0.0119585601398
120,0.0119585601398
121,0.0119585601398
122,0.0119585601398
123,0.0119585601398
124,0.0115613312446
125,0.0112884302492
126,0.0112884302492
127,0.0112884302492
128,0.0112884302492
129,0.0112884302492
130,0.0112884302492
131,0.0110317925653
132,0.012875670904
133,0.0130800021392
134,0.0130800021392
135,0.0140290395244
136,0.0144704903065
137,0.0144704903065
138,0.0146457112858
139,0.0146457112858
140,0.0139640240192
141,0.013346402459
142,0.013346402459
143,0.013346402459
144,0.0131470627901
145,0.0117842607936
146,0.0107670089736
147,0.0107670089736
148,0.0111551182224
149,0.0115681210287
150,0.0111132801968
151,0.0104906534531
152,0.0100919901487
153,0.0100919901487
154,0.0100919901487
155,0.0100919901487
156,0.00951894892912
157,0.00979330351984
158,0.00979330351984
159,0.0101185090012
160,0.0101185090012
161,0.0103693288906
162,0.0103693288906
163,0.0095675061059
164,0.0101031274864
165,0.0101031274864
166,0.0105433589934
167,0.00989977257705
168,0.00955159129524
169,0.00955159129524
170,0.00966535236635
171,0.00974208781962
172,0.00963673589999
