,SAU,ZTA,DXL,FIF,DPP,DCS,DXP,SCU,ZCF,ZFG,SRB,SAL,FIH,DXI,ZOI,DXC,DXM,SAG,FTF,ZSR,SZN,DJM,FXT,SNI,DXJ,FIC,SHC,DJD,DXY,SRU
20111024,1598.6743567700726,828.042920695377,607.3868855726915,691.3869762797526,,,904.4003480739742,941.9020917388333,1159.0140017257183,,888.514643820373,733.0707094886992,,,1078.1311781686543,897.9779182031706,1498.4427976916052,,,1189.996164423825,414.3187602377662,,,,830.7972384057804,,,,1383.2607626239953,1521.848559331689
20111025,1606.7275501973231,860.5336251334769,632.191055599672,704.0354907325406,,,913.0936687726969,991.9546059261946,1161.015416260073,,896.1231592230693,733.2450652085921,,,1084.7851751629353,901.2050513869455,1505.6341028881172,,,1224.1778400058906,425.6409510253405,,,,845.5676357687113,,,,1394.2918654835132,1586.2190032980288
20111026,1663.6176509548343,864.9703402985023,646.5561536135596,713.3224839014717,,,906.4904014913946,998.9051304010387,1162.0726696467373,,886.0948477516843,729.6394072943448,,,1079.5386359181873,901.2050513869455,1499.2765990570906,,,1234.1429039530674,420.83517883179354,,,,840.1800994498467,,,,1386.0373685631682,1576.6900306866116
20111027,1673.2880027728481,867.5885585884552,654.8111112784978,713.9218610676465,,,916.5741595242504,1011.636154878851,1161.4479918655609,,893.0118519064832,731.8878370585728,,,1087.488163466166,900.9360265925887,1505.8722698046777,,,1236.5217647282072,424.0329756458793,,,,842.7653275595328,,,,1399.9948156358353,1623.346047205836
20111028,1692.286217133644,880.8149725450396,669.0125424691822,725.8567111018391,,,924.753288804692,1051.9178687220196,1173.1784673285586,,906.0210229403758,736.1031443050877,,,1091.833385323497,903.2211661920502,1509.16326611962,,,1241.7262727383854,435.4403360151871,,,,849.6964286860808,,,,1408.1387415149234,1684.7616453419603
20111031,1663.4906459650035,848.7238521417108,654.087305827464,721.3429680754414,,,910.6114733320858,1026.8505341035784,1162.4014066993282,,906.9296295226059,730.946334301149,,,1076.6589531834315,894.9265953874043,1484.1155498484563,,,1222.674823215674,433.6208922626869,,,,840.9467027900259,,,,1385.4178190484579,1639.9100189791413
20111101,1662.0994020734145,834.0008260211692,656.8368069132767,721.2211378103743,,,908.5343492751124,1024.8550129597477,1158.5994840146284,,899.4075380482233,728.6269921679539,,,1074.8425638703798,894.2721421214326,1482.1267719258578,,,1221.8375799546438,432.5801677524809,,,,838.0644252159605,,,,1382.4968574152188,1617.2075720775517
20111102,1670.757354216988,825.3635064028365,656.1651734780227,734.9702796216006,,,903.9495720164642,1014.170890287573,1158.0905943519829,,879.5779331206409,720.5842703320541,,,1069.6214032054909,893.9706471373098,1475.2221541499582,,,1224.3178016583192,425.30923953027366,,,,827.4708801145853,,,,1375.6374196722393,1572.1588991303831
20111103,1671.7858793286284,822.4734599118018,663.7238858098232,737.7143671244214,,,905.6643694359848,1010.5608793961678,1158.8996610423478,,886.0690626869646,720.6492219537539,,,1071.0096383482635,891.6177123354909,1476.6416796606513,,,1233.9320407618081,426.83998238509406,,,,829.0978351254249,,,,1378.5510170828927,1574.3035668273128
20111104,1701.7253693493792,831.7752935329968,676.7845741099327,741.5267283334146,,,918.9778096985793,1032.3403794690375,1164.578990323048,,899.3928428769397,726.9716645924286,,,1078.291969281303,890.97462557897,1489.35537117988,,,1239.4675750412828,434.1689738720436,,,,836.7776822773436,,,,1392.7205347891236,1610.680632172795
20111107,1709.6815094173041,807.4177101334127,670.24056891144,735.9107668026501,,,914.3724152788188,1021.6902031085016,1162.272924939763,,905.1829202377284,725.8040306729797,,,1071.7214310445945,881.7288230938394,1476.3100135671068,,,1234.1197132525838,431.8320099182981,,,,838.1545368121891,,,,1380.4720015897954,1597.2331802632832
20111108,1731.1646697989759,806.8744462224349,673.1665920518598,733.6576849177192,,,908.4114938947864,1017.0704270681046,1160.5712462938177,,910.599704050328,723.5371454489459,,,1068.002206428809,885.1947922987769,1467.9046196592315,,,1228.421240333721,431.20922782593084,,,,844.4237684184824,,,,1375.4408029801996,1570.557072760428
20111109,1728.8087884038525,811.254966811439,674.3588010855617,735.4411137356878,,,920.3316526561446,1025.3966149593775,1163.304950728599,,918.7393360441879,724.8576035028361,,,1073.4896664822868,887.6602406162466,1469.9784813223137,,,1234.702435263007,434.0981164754955,,,,846.1387205913311,,,,1381.8078625618432,1548.662540255273
20111110,1697.5203863642766,781.975269949429,641.7182844918162,725.3418625086397,,,905.4528677760799,967.5085779859336,1157.9288249377864,,899.2213325480302,712.8169551827765,,,1061.154287099966,883.9583221002464,1440.7879381801188,,,1209.8303777198837,412.6436189586657,,,,830.4624348091512,,,,1353.5615947397523,1457.0599289096494
20111111,1701.6333330349214,794.1746086757557,636.7446600369593,723.111547570952,,,922.8396988313837,974.4756416761225,1161.549489546621,,912.713743169135,718.2940763312748,,,1069.2398663061178,884.3955619262152,1438.6747412812244,,,1215.6170577786916,414.3257720025339,,,,861.0213329720633,,,,1362.2517791276052,1439.606014629209
20111114,1731.6323200955205,812.0682705025466,657.3104944322602,737.2589827568502,,,939.854109580692,1019.1628368916516,1165.686978406908,,926.8546561608018,725.3038180869296,,,1079.4573163400935,883.7636780726241,1447.0144430584717,,,1217.5634762849256,430.6394935329882,,,,868.77726544089,,,,1382.6065694600409,1500.3529892136962
20111115,1714.191024061522,798.6892069484668,659.3421404033104,734.5293578408156,,,938.3827410519589,1010.4223485676016,1163.9972192908517,,920.1983157921843,723.5585895511955,,,1080.977183951704,879.9721371038262,1443.1663010116763,,,1208.6088880848797,429.8050797426658,,,,879.610388414852,,,,1383.298317732467,1519.4953754404737
20111116,1710.462688138294,803.6223538273241,655.7508846589246,714.3386243247652,,,940.0766525347176,1004.1283516026227,1166.1879336428865,,919.9655368331568,719.509103463705,,,1081.6573036002217,881.5121857103048,1442.35556710001,,,1200.8160511359133,427.15218841957005,,,,868.0846413514727,,,,1386.8443252856487,1523.1670392289248
20111117,1702.0119217805827,800.5874305455003,644.8448486141523,715.1278995476603,,,944.1689175377155,993.8629638076225,1166.9238398636614,,920.2986211758396,718.3696210151331,,,1083.132002579327,881.2132664440284,1436.3001237452795,,,1199.9218775148902,427.0051500333216,,,,866.4266780470516,,,,1386.7139350764264,1538.4990752228414
20111118,1660.731771002201,797.2117162917748,627.579926022004,700.2539543582915,,,932.5127853509167,974.981617665197,1163.9338635431388,,917.5591948121647,711.0773183230832,,,1073.7243581121427,877.2357309813534,1421.9631460755963,,,1192.5548569259388,420.1103413111844,,,,859.3984778187579,,,,1371.1530485492694,1518.2605962225482
20111121,1659.7300322549415,803.3565187400517,627.2795625015506,697.2493035872452,,,931.5879342187546,971.6759582975682,1159.2979741520394,,906.5078419958248,712.2713984198647,,,1070.2280621166312,869.7164963922789,1420.4202107103267,,,1179.066524114773,424.6891273961409,,,,856.977741734278,,,,1367.2890035384655,1488.049064959933
20111122,1628.7664301761113,811.2573621001386,627.1379060609994,697.7057727854927,,,918.6505813230308,968.3922696987587,1154.76262616838,,901.8412866110843,708.5881989038547,,,1058.6394250405954,862.5631703357781,1397.921982060002,,,1171.7085943857765,425.4366396013132,,,,850.4820916161755,,,,1353.0070775791517,1490.701328181625
20111123,1648.5072541971847,815.7563340377689,622.4715495915908,691.9678823123393,,,911.7792250713851,967.9095663222377,1154.6223194089803,,902.416178680397,707.6968089763699,,,1052.9997149913906,861.5579842815663,1389.3397594969226,,,1161.596757201585,426.1562362877864,,,,848.579128910089,,,,1339.9338293423984,1507.2661709695647
20111124,1638.4398446246282,805.8264742177856,621.6250183824988,692.2889370369022,,,888.9495480751922,950.2104074775534,1151.0595553156645,,894.6684903130423,702.5385610012612,,,1030.1928538402196,855.8351698830927,1369.869294080305,,,1149.806463204674,418.8390060542169,,,,840.8799210773208,,,,1305.5589729745548,1488.806285275364
20111125,1633.5198991599868,798.8600425196548,623.5207456639259,687.7365966663374,,,886.6453899031112,951.6294682410421,1154.3992499625158,,897.760731766925,702.824677466624,,,1021.7193675526239,855.5745799263389,1369.2014967195685,,,1152.4054497986474,418.0799844783793,,,,841.7933546940942,,,,1297.0064923329546,1488.4737291478668
20111128,1650.6402663512768,803.0688094962245,638.7374256453255,689.5828958808611,,,891.8482168978024,975.610214831623,1161.5143808338905,,905.306226069517,704.312622946678,,,1025.6178929565647,862.6462339441792,1379.6189844538521,,,1152.5007078480176,425.72171533218125,,,,840.8009584106053,,,,1301.8052158425207,1515.0328381371487
20111129,1655.5751717067294,805.7298789306996,636.9248201120713,697.1228918934005,,,891.9026857407695,975.4447065736814,1162.1979153421978,,912.934305251303,706.3625238113088,,,1024.050772114336,864.9190140644301,1384.1032644559498,,,1154.345173502613,427.9897702785941,,,,839.7322270588002,,,,1300.9339624141512,1516.1479747760534
20111130,1666.231133617858,808.946907026737,633.4832389617081,675.817338451072,,,890.3377110113852,968.9415860351663,1162.9955199028066,,910.9257034304828,702.8066067084784,,,1021.6544771355658,864.2928330860702,1380.7674035985967,,,1155.234378533713,426.1550487129033,,,,853.6090378772778,,,,1296.259525246168,1508.4332146605861
20111201,1691.4920431507112,831.8073013495824,651.3901408229318,691.6989753661525,,,906.3695890407078,1020.2925200237773,1175.640370724011,,927.3513123213008,719.9501810590704,,,1037.092259414558,872.1137871132312,1401.4798090724332,,,1170.8304590682822,444.18392343890775,,,,860.4844701371646,,,,1320.4274196810468,1569.3497071681998
20111202,1686.2403585740767,829.496846391374,645.1924767109017,685.7514093354863,,,905.3989381663612,1017.5189154092765,1170.8835519376341,,921.3668401943937,720.9439447633234,,,1035.1325614381583,866.279450628529,1395.4676471993293,,,1164.9191052460094,442.4312592957812,,,,855.8564988235205,,,,1321.0001605415907,1558.714746301335
