,SAU,ZTA,DXL,FIF,DPP,DCS,DXP,SCU,ZCF,ZFG,SRB,SAL,FIH,DXI,ZOI,DXC,DXM,SAG,FTF,ZSR,SZN,DJM,FXT,SNI,DXJ,FIC,SHC,DJD,DXY,SRU
20090904,60678.0,19046.0,16692.0,,,,292334.0,384282.0,40438.0,,56270.0,277456.0,,,96626.0,361230.0,1128472.0,,,661918.0,216862.0,,,,,,,,615288.0,133802.0
20090907,70872.0,18934.0,17360.0,,,,302954.0,365722.0,42376.0,,62038.0,273324.0,,,96810.0,358522.0,1128184.0,,,653996.0,201328.0,,,,,,,,613798.0,141256.0
20090908,81866.0,17836.0,16190.0,,,,291510.0,357042.0,43164.0,,69330.0,285068.0,,,91578.0,351634.0,1168838.0,,,680272.0,185026.0,,,,,,,,618328.0,153968.0
20090909,78942.0,18160.0,15742.0,,,,291974.0,359112.0,43450.0,,71932.0,294366.0,,,89918.0,347946.0,1143754.0,,,687264.0,187270.0,,,,,,,,624520.0,164336.0
20090910,78310.0,17858.0,16234.0,,,,309460.0,363032.0,43550.0,,80032.0,294374.0,,,88572.0,344762.0,1123800.0,,,669586.0,184696.0,,,,,,,,606402.0,165776.0
20090911,81938.0,17472.0,17000.0,,,,314918.0,363416.0,43660.0,,85286.0,281490.0,,,90920.0,331184.0,1130684.0,,,692732.0,191922.0,,,,,,,,609284.0,150284.0
20090914,81084.0,6488.0,7620.0,,,,308946.0,373544.0,49814.0,,85456.0,274408.0,,,84388.0,319086.0,1126888.0,,,623874.0,192496.0,,,,,,,,588168.0,146338.0
20090915,77598.0,6992.0,7666.0,,,,301878.0,383520.0,59564.0,,93068.0,270798.0,,,85270.0,315604.0,1136784.0,,,653198.0,189200.0,,,,,,,,589784.0,151986.0
20090916,101772.0,7282.0,10516.0,,,,283010.0,365120.0,59176.0,,101548.0,253684.0,,,82032.0,307882.0,1091916.0,,,653122.0,168712.0,,,,,,,,579956.0,151370.0
20090917,103662.0,7132.0,10876.0,,,,280958.0,345080.0,60500.0,,113738.0,255812.0,,,78698.0,320272.0,1131786.0,,,670398.0,160030.0,,,,,,,,591640.0,149792.0
20090918,95044.0,8656.0,12698.0,,,,277232.0,356312.0,61492.0,,121656.0,252780.0,,,78850.0,312962.0,1138204.0,,,659424.0,160478.0,,,,,,,,585008.0,147016.0
20090921,87846.0,9304.0,15096.0,,,,273442.0,353552.0,61014.0,,159130.0,248784.0,,,76696.0,306960.0,1155544.0,,,673008.0,161142.0,,,,,,,,585032.0,133404.0
20090922,98514.0,9290.0,17670.0,,,,274942.0,349526.0,59486.0,,168070.0,246528.0,,,76842.0,292184.0,1153938.0,,,656904.0,157582.0,,,,,,,,586192.0,133174.0
20090923,88548.0,9554.0,24298.0,,,,259970.0,356790.0,60994.0,,187402.0,244136.0,,,77904.0,290884.0,1148134.0,,,636312.0,160132.0,,,,,,,,576750.0,153886.0
20090924,86826.0,9038.0,30474.0,,,,249224.0,347588.0,66138.0,,233874.0,243548.0,,,75468.0,270228.0,1126810.0,,,613942.0,152672.0,,,,,,,,559702.0,146898.0
20090925,65282.0,8758.0,41598.0,,,,236672.0,337454.0,64256.0,,278882.0,245250.0,,,74956.0,258222.0,1110350.0,,,601982.0,149660.0,,,,,,,,539260.0,135974.0
20090928,48880.0,9000.0,42558.0,,,,216832.0,338776.0,55304.0,,329382.0,242280.0,,,73164.0,228050.0,1003834.0,,,573906.0,143926.0,,,,,,,,494146.0,110990.0
20090929,45576.0,9506.0,44604.0,,,,209840.0,329090.0,52918.0,,360000.0,234856.0,,,71928.0,219480.0,961668.0,,,557000.0,137214.0,,,,,,,,460166.0,112344.0
20090930,43028.0,9666.0,49294.0,,,,206800.0,305826.0,48284.0,,339110.0,227858.0,,,69894.0,207110.0,942516.0,,,532744.0,131114.0,,,,,,,,446280.0,103904.0
20091009,47492.0,11348.0,60212.0,,,,207022.0,304250.0,54158.0,,493832.0,227310.0,,,70346.0,213174.0,947290.0,,,528098.0,138390.0,,,,,,,,443182.0,103016.0
20091012,54568.0,23674.0,64616.0,,,,221780.0,331304.0,67092.0,,863256.0,227278.0,,,69078.0,223764.0,997222.0,,,573062.0,157942.0,,,,,,,,470456.0,124832.0
20091013,55556.0,29902.0,69664.0,,,,212960.0,329782.0,66296.0,,974492.0,229664.0,,,65556.0,240336.0,1005828.0,,,593638.0,160692.0,,,,,,,,474816.0,154244.0
20091014,61174.0,34096.0,74962.0,,,,213386.0,339298.0,74308.0,,949344.0,229422.0,,,63414.0,244130.0,1081722.0,,,654576.0,188004.0,,,,,,,,481052.0,148494.0
20091015,59334.0,41142.0,82954.0,,,,209844.0,341038.0,76304.0,,1046422.0,227626.0,,,61446.0,239580.0,1071992.0,,,669816.0,172924.0,,,,,,,,486774.0,149784.0
20091016,59902.0,45356.0,80082.0,,,,214804.0,324692.0,78772.0,,1031634.0,211752.0,,,62672.0,241772.0,1129266.0,,,656054.0,163304.0,,,,,,,,512870.0,136310.0
20091019,60342.0,52464.0,77084.0,,,,218788.0,334178.0,88026.0,,939454.0,215468.0,,,65776.0,251420.0,1238120.0,,,747270.0,177340.0,,,,,,,,535030.0,165472.0
20091020,65074.0,55448.0,68912.0,,,,213828.0,345314.0,92418.0,,967404.0,221644.0,,,63834.0,246706.0,1209054.0,,,785610.0,181152.0,,,,,,,,528898.0,167506.0
20091021,61734.0,59498.0,72650.0,,,,217932.0,344480.0,88792.0,,1086364.0,219498.0,,,64780.0,237402.0,1261816.0,,,740310.0,179520.0,,,,,,,,530728.0,156654.0
20091022,60856.0,71828.0,67236.0,,,,206382.0,347082.0,84600.0,,953900.0,221184.0,,,66546.0,231030.0,1261666.0,,,778400.0,200120.0,,,,,,,,529210.0,155090.0
20091023,65510.0,95784.0,76982.0,,,,213558.0,362538.0,84110.0,,976214.0,224496.0,,,96962.0,240954.0,1233034.0,,,729080.0,224016.0,,,,,,,,567190.0,149450.0
20091026,64960.0,121376.0,69148.0,,,,210864.0,367402.0,82640.0,,1001674.0,261708.0,,,91678.0,246024.0,1247708.0,,,790478.0,255130.0,,,,,,,,561304.0,158124.0
20091027,62128.0,149032.0,65434.0,,,,204452.0,344076.0,81396.0,,950718.0,263252.0,,,88142.0,238524.0,1317296.0,,,822288.0,257078.0,,,,,,,,549812.0,161230.0
20091028,64214.0,152460.0,67646.0,,,,206662.0,352608.0,96494.0,,993406.0,286774.0,,,96124.0,231228.0,1368690.0,,,823062.0,231044.0,,,,,,,,551094.0,163332.0
20091029,61934.0,130426.0,59952.0,,,,203112.0,346248.0,88050.0,,966816.0,260750.0,,,95152.0,242958.0,1348686.0,,,847518.0,223474.0,,,,,,,,544132.0,173608.0
20091030,63402.0,127996.0,56302.0,,,,201960.0,336118.0,93746.0,,910940.0,257310.0,,,93316.0,243234.0,1348940.0,,,827818.0,217926.0,,,,,,,,533510.0,153600.0
20091102,65022.0,157882.0,54612.0,,,,204958.0,337812.0,99154.0,,1001308.0,253162.0,,,91802.0,235042.0,1399316.0,,,799430.0,221496.0,,,,,,,,562594.0,145376.0
20091103,62990.0,162580.0,64994.0,,,,204626.0,339192.0,101156.0,,937012.0,252132.0,,,90178.0,234794.0,1372154.0,,,915894.0,217530.0,,,,,,,,563876.0,153248.0
20091104,65986.0,174984.0,59906.0,,,,198344.0,333120.0,103484.0,,863692.0,257348.0,,,86884.0,241410.0,1347252.0,,,934650.0,226936.0,,,,,,,,557248.0,158618.0
20091105,61100.0,211552.0,57754.0,,,,201132.0,345184.0,105138.0,,701160.0,254646.0,,,85522.0,237296.0,1397514.0,,,882632.0,223232.0,,,,,,,,558804.0,165452.0
20091106,62296.0,174818.0,78792.0,,,,213016.0,353802.0,117390.0,,551112.0,252656.0,,,85456.0,234504.0,1453708.0,,,848066.0,212946.0,,,,,,,,568810.0,145472.0
20091109,66446.0,205574.0,71576.0,,,,212986.0,361268.0,135196.0,,494414.0,252648.0,,,84436.0,238804.0,1503532.0,,,837212.0,217426.0,,,,,,,,573866.0,143968.0
20091110,61956.0,203142.0,67166.0,,,,203308.0,360778.0,138568.0,,422158.0,244528.0,,,82590.0,267314.0,1487834.0,,,807366.0,220952.0,,,,,,,,563700.0,129114.0
20091111,64924.0,230054.0,73170.0,,,,203306.0,352566.0,156642.0,,415404.0,240968.0,,,81962.0,293878.0,1540306.0,,,806860.0,214146.0,,,,,,,,583744.0,126104.0
20091112,66378.0,204996.0,72876.0,,,,208732.0,344218.0,154140.0,,388722.0,239990.0,,,98192.0,279930.0,1559654.0,,,827588.0,224046.0,,,,,,,,598974.0,111758.0
20091113,62494.0,180574.0,81474.0,,,,210074.0,341202.0,173880.0,,414952.0,238402.0,,,102434.0,295100.0,1551810.0,,,820734.0,259764.0,,,,,,,,602186.0,94528.0
20091116,66030.0,165578.0,78322.0,,,,209576.0,380566.0,180192.0,,444678.0,254898.0,,,98670.0,323256.0,1562470.0,,,901836.0,250900.0,,,,,,,,630888.0,82062.0
20091117,66616.0,211948.0,80240.0,,,,199406.0,363320.0,186318.0,,476586.0,238294.0,,,88138.0,322818.0,1544714.0,,,913708.0,234364.0,,,,,,,,615468.0,71628.0
20091118,68694.0,167112.0,80092.0,,,,198140.0,369664.0,185718.0,,515522.0,248592.0,,,84974.0,318734.0,1548936.0,,,957936.0,250456.0,,,,,,,,652226.0,73738.0
20091119,69600.0,161864.0,79672.0,,,,192422.0,350490.0,194238.0,,542228.0,262970.0,,,79064.0,330050.0,1593712.0,,,973212.0,251312.0,,,,,,,,685866.0,68048.0
20091120,73298.0,167426.0,97888.0,,,,194128.0,348002.0,198180.0,,524178.0,270444.0,,,84836.0,323662.0,1578046.0,,,1059656.0,258350.0,,,,,,,,651430.0,62128.0
20091123,75108.0,170282.0,78172.0,,,,197152.0,354114.0,212232.0,,517730.0,290064.0,,,86698.0,332828.0,1603684.0,,,1151948.0,275452.0,,,,,,,,668688.0,61330.0
20091124,74184.0,170594.0,74232.0,,,,198484.0,340646.0,220696.0,,528322.0,277790.0,,,79612.0,324726.0,1592830.0,,,1078796.0,262956.0,,,,,,,,642574.0,58034.0
20091125,81906.0,147010.0,77594.0,,,,205328.0,343900.0,238286.0,,575648.0,277158.0,,,78842.0,322388.0,1627838.0,,,1114346.0,266172.0,,,,,,,,675372.0,61406.0
20091126,81176.0,142164.0,84002.0,,,,210176.0,357480.0,241976.0,,625702.0,273148.0,,,75910.0,334078.0,1615696.0,,,1120574.0,263604.0,,,,,,,,680018.0,60506.0
20091127,73836.0,126194.0,70734.0,,,,195646.0,351026.0,215914.0,,631592.0,251478.0,,,63426.0,305160.0,1494066.0,,,1012450.0,243774.0,,,,,,,,615076.0,65270.0
20091130,83564.0,115778.0,71432.0,,,,201986.0,357234.0,216102.0,,655600.0,247592.0,,,61354.0,305004.0,1520632.0,,,1093766.0,243588.0,,,,,,,,621844.0,66398.0
20091201,83064.0,99698.0,77188.0,,,,197890.0,354868.0,210618.0,,708354.0,245092.0,,,60492.0,316824.0,1579564.0,,,1061130.0,235242.0,,,,,,,,632326.0,71898.0
20091202,97478.0,78176.0,67844.0,,,,205974.0,337708.0,218562.0,,773328.0,252854.0,,,59518.0,310138.0,1573770.0,,,1095570.0,239564.0,,,,,,,,645692.0,66626.0
20091203,99020.0,61126.0,67642.0,,,,216816.0,339090.0,241842.0,,744020.0,267120.0,,,59086.0,306874.0,1591330.0,,,1149448.0,239474.0,,,,,,,,653342.0,74418.0
20091204,84532.0,49614.0,59542.0,,,,235242.0,338798.0,224970.0,,771884.0,258772.0,,,60488.0,306736.0,1617526.0,,,1079930.0,237222.0,,,,,,,,737006.0,78408.0
20091207,83306.0,38614.0,76662.0,,,,231362.0,347814.0,241320.0,,794412.0,277616.0,,,67634.0,305168.0,1659958.0,,,1081332.0,243526.0,,,,,,,,772638.0,77414.0
20091208,80622.0,33516.0,78050.0,,,,226458.0,348110.0,245694.0,,852296.0,294246.0,,,68108.0,305960.0,1649748.0,,,1141864.0,233708.0,,,,,,,,801678.0,76024.0
20091209,72202.0,31466.0,93774.0,,,,213944.0,339108.0,227188.0,,848408.0,273468.0,,,67372.0,311874.0,1581768.0,,,1084100.0,240988.0,,,,,,,,762146.0,69838.0
20091210,74138.0,26306.0,69546.0,,,,210426.0,324948.0,216252.0,,950444.0,288802.0,,,67180.0,321748.0,1540984.0,,,1037864.0,233034.0,,,,,,,,741860.0,65024.0
20091211,80462.0,23672.0,61608.0,,,,217720.0,315798.0,231610.0,,975036.0,304316.0,,,65282.0,319682.0,1545832.0,,,1109814.0,244462.0,,,,,,,,758582.0,62732.0
20091214,82726.0,22402.0,76330.0,,,,214148.0,322460.0,224414.0,,1066594.0,334018.0,,,67460.0,326384.0,1517706.0,,,1071794.0,232688.0,,,,,,,,733674.0,61800.0
20091215,87254.0,20452.0,67384.0,,,,219424.0,311094.0,250372.0,,1093428.0,326222.0,,,67000.0,343996.0,1447214.0,,,1162294.0,229012.0,,,,,,,,738694.0,58582.0
20091216,103892.0,18656.0,62150.0,,,,233498.0,302182.0,251694.0,,1081288.0,304420.0,,,72554.0,344334.0,1474272.0,,,1143634.0,218236.0,,,,,,,,761582.0,73088.0
20091217,99188.0,17902.0,61084.0,,,,236114.0,306058.0,242894.0,,1039578.0,297562.0,,,69980.0,339280.0,1491720.0,,,1158790.0,205758.0,,,,,,,,777444.0,74152.0
20091218,92740.0,18466.0,101570.0,,,,234850.0,308510.0,236336.0,,955242.0,290950.0,,,68914.0,327680.0,1481590.0,,,1122296.0,216274.0,,,,,,,,763682.0,77906.0
20091221,91492.0,17916.0,80736.0,,,,249732.0,313470.0,229010.0,,1011388.0,287998.0,,,69000.0,328824.0,1518894.0,,,1179494.0,225892.0,,,,,,,,774834.0,75294.0
20091222,92094.0,17766.0,72394.0,,,,241428.0,313954.0,232256.0,,1017916.0,294604.0,,,71420.0,320902.0,1558580.0,,,1114674.0,221496.0,,,,,,,,782414.0,78556.0
20091223,96878.0,18020.0,114492.0,,,,237296.0,317246.0,234074.0,,990900.0,287562.0,,,70996.0,299126.0,1576568.0,,,1143372.0,224510.0,,,,,,,,784120.0,76240.0
20091224,101338.0,18190.0,101928.0,,,,249330.0,331986.0,226486.0,,1119186.0,296178.0,,,71856.0,296144.0,1574358.0,,,1274284.0,221276.0,,,,,,,,775758.0,87634.0
20091225,97642.0,18504.0,107238.0,,,,256926.0,329792.0,259818.0,,1058834.0,294412.0,,,71758.0,295332.0,1587350.0,,,1234348.0,244732.0,,,,,,,,747034.0,89634.0
20091228,102372.0,18884.0,97634.0,,,,250094.0,312480.0,338394.0,,1137144.0,312920.0,,,72288.0,300086.0,1591724.0,,,1276204.0,261488.0,,,,,,,,790238.0,111352.0
20091229,99396.0,18616.0,97188.0,,,,282428.0,308574.0,325404.0,,1105930.0,342402.0,,,69708.0,296634.0,1562506.0,,,1287186.0,244548.0,,,,,,,,750534.0,141396.0
20091230,95680.0,18856.0,88988.0,,,,279334.0,313222.0,333182.0,,1062382.0,346026.0,,,70938.0,294004.0,1536626.0,,,1203590.0,275318.0,,,,,,,,732122.0,166130.0
20091231,100450.0,18840.0,90968.0,,,,376826.0,302750.0,341672.0,,1020890.0,353256.0,,,71844.0,289000.0,1559104.0,,,1265296.0,257586.0,,,,,,,,716106.0,154652.0
20100104,101330.0,21642.0,95236.0,,,,329796.0,316352.0,371662.0,,1076550.0,356512.0,,,73926.0,317638.0,1587516.0,,,1326456.0,268532.0,,,,,,,,745602.0,164392.0
20100105,106614.0,22076.0,89344.0,,,,356062.0,311518.0,386794.0,,1098476.0,378462.0,,,74574.0,326872.0,1587248.0,,,1237926.0,283020.0,,,,,,,,730388.0,168856.0
20100106,109190.0,23852.0,89918.0,,,,370622.0,329774.0,375208.0,,1151046.0,403994.0,,,85084.0,339800.0,1612438.0,,,1217222.0,274636.0,,,,,,,,757264.0,176360.0
20100107,100266.0,21828.0,71134.0,,,,307178.0,317072.0,304342.0,,1067806.0,395998.0,,,80686.0,320446.0,1534120.0,,,1176552.0,253834.0,,,,,,,,703620.0,181472.0
20100108,91232.0,21398.0,62474.0,,,,286394.0,314412.0,291930.0,,1045470.0,383444.0,,,75350.0,386428.0,1526296.0,,,1087622.0,263058.0,,,,,,,,704688.0,221782.0
20100111,94148.0,21802.0,68570.0,,,,299868.0,328662.0,302310.0,,1116554.0,424944.0,,,80240.0,392222.0,1514978.0,,,1207818.0,263152.0,,,,,,,,706918.0,223802.0
20100112,94470.0,31162.0,63758.0,,,,306270.0,327026.0,303544.0,,1149070.0,458326.0,,,76954.0,369986.0,1545486.0,,,1183442.0,284336.0,,,,,,,,724244.0,228692.0
20100113,83974.0,33096.0,57684.0,,,,281534.0,349168.0,276518.0,,1076500.0,418382.0,,,78254.0,303710.0,1513084.0,,,1141368.0,274058.0,,,,,,,,687462.0,238676.0
20100114,81446.0,41776.0,69366.0,,,,263544.0,343216.0,271702.0,,1108066.0,415300.0,,,73894.0,297840.0,1525608.0,,,1182322.0,286906.0,,,,,,,,724098.0,229440.0
20100115,78902.0,24370.0,57998.0,,,,267326.0,350088.0,256556.0,,1107784.0,419564.0,,,73464.0,294944.0,1495422.0,,,1118810.0,287116.0,,,,,,,,747230.0,239200.0
20100118,79802.0,64634.0,74286.0,,,,319836.0,348546.0,251882.0,,1099024.0,404842.0,,,75418.0,295712.0,1488666.0,,,1154256.0,264376.0,,,,,,,,743124.0,195662.0
20100119,81324.0,109690.0,74780.0,,,,309596.0,342404.0,249902.0,,1044568.0,410110.0,,,77408.0,301794.0,1477726.0,,,1145704.0,274172.0,,,,,,,,757086.0,199808.0
20100120,81558.0,111088.0,73864.0,,,,304224.0,361068.0,267260.0,,999918.0,401530.0,,,79128.0,291736.0,1517812.0,,,1110540.0,273784.0,,,,,,,,767810.0,212788.0
20100121,79742.0,121342.0,82010.0,,,,291700.0,370052.0,262682.0,,1018840.0,390620.0,,,79480.0,299272.0,1510188.0,,,1207638.0,275930.0,,,,,,,,792370.0,223474.0
20100122,76930.0,97122.0,65604.0,,,,290062.0,385026.0,267888.0,,1004076.0,377478.0,,,77664.0,261858.0,1508780.0,,,1165698.0,282448.0,,,,,,,,772568.0,192524.0
20100125,78078.0,104930.0,68918.0,,,,325320.0,385010.0,267126.0,,1027598.0,377958.0,,,80282.0,278322.0,1510182.0,,,1204746.0,292076.0,,,,,,,,801628.0,206852.0
20100126,73674.0,105558.0,66996.0,,,,317952.0,384162.0,263620.0,,1001786.0,375476.0,,,79740.0,262952.0,1537232.0,,,1207138.0,333606.0,,,,,,,,784110.0,219344.0
20100127,74816.0,128608.0,80858.0,,,,300804.0,379342.0,253198.0,,1050300.0,372400.0,,,78026.0,261868.0,1526536.0,,,1201634.0,313114.0,,,,,,,,785434.0,212626.0
20100128,67368.0,138628.0,78836.0,,,,287776.0,383498.0,246574.0,,1068404.0,366224.0,,,79660.0,266110.0,1522516.0,,,1090626.0,313912.0,,,,,,,,789504.0,206100.0
20100129,65294.0,131614.0,71742.0,,,,315650.0,386270.0,239924.0,,1026550.0,350384.0,,,79884.0,250824.0,1523854.0,,,1009554.0,300870.0,,,,,,,,774576.0,211250.0
20100201,63718.0,133586.0,72882.0,,,,298354.0,361712.0,243090.0,,1020636.0,356850.0,,,78882.0,226702.0,1474780.0,,,1036988.0,313684.0,,,,,,,,787948.0,204454.0
20100202,62446.0,133204.0,76748.0,,,,294528.0,351422.0,248826.0,,1030048.0,343742.0,,,76974.0,220024.0,1432780.0,,,1085460.0,307244.0,,,,,,,,765770.0,194854.0
20100203,60040.0,137748.0,74690.0,,,,297480.0,346034.0,242470.0,,993008.0,350086.0,,,74922.0,243026.0,1403746.0,,,1148322.0,301334.0,,,,,,,,754934.0,192034.0
20100204,61850.0,143362.0,76574.0,,,,301946.0,359988.0,241892.0,,962870.0,338554.0,,,73806.0,225824.0,1411608.0,,,1114888.0,305092.0,,,,,,,,720920.0,198598.0
20100205,56102.0,144000.0,67598.0,,,,308574.0,356958.0,236882.0,,892352.0,332110.0,,,74210.0,221208.0,1399774.0,,,1059498.0,289624.0,,,,,,,,706564.0,194620.0
20100208,56102.0,141752.0,66644.0,,,,336458.0,367886.0,227052.0,,868292.0,335154.0,,,76536.0,213838.0,1384312.0,,,1138728.0,302460.0,,,,,,,,691492.0,202130.0
20100209,56192.0,140602.0,66762.0,,,,323132.0,379360.0,218582.0,,877538.0,339536.0,,,76860.0,210558.0,1383394.0,,,1035844.0,306610.0,,,,,,,,677656.0,174268.0
20100210,52664.0,109860.0,55320.0,,,,318496.0,358404.0,206928.0,,885478.0,316458.0,,,70628.0,204232.0,1375562.0,,,1134844.0,279902.0,,,,,,,,659508.0,163854.0
20100211,52198.0,98562.0,51262.0,,,,308146.0,359168.0,193392.0,,882156.0,316360.0,,,69328.0,205348.0,1285072.0,,,1023568.0,268576.0,,,,,,,,612092.0,147414.0
20100212,50178.0,99552.0,47266.0,,,,303402.0,361726.0,187768.0,,873060.0,314610.0,,,68516.0,198242.0,1277758.0,,,985314.0,252530.0,,,,,,,,600034.0,132776.0
20100222,50792.0,113258.0,42480.0,,,,332446.0,346146.0,202370.0,,942062.0,317200.0,,,68930.0,200308.0,1237656.0,,,1032876.0,241884.0,,,,,,,,582334.0,149858.0
20100223,53348.0,151366.0,50310.0,,,,357170.0,366296.0,224942.0,,1089576.0,329748.0,,,72848.0,223000.0,1315164.0,,,1185852.0,262160.0,,,,,,,,610850.0,204310.0
20100224,54970.0,172162.0,51732.0,,,,347228.0,370390.0,221448.0,,1139368.0,328118.0,,,74050.0,226002.0,1316338.0,,,1237510.0,275966.0,,,,,,,,609038.0,219702.0
20100225,57860.0,166668.0,57952.0,,,,325288.0,391478.0,215892.0,,1138440.0,325300.0,,,73336.0,221812.0,1328102.0,,,1207942.0,285042.0,,,,,,,,633784.0,232162.0
20100226,61824.0,175274.0,56016.0,,,,336180.0,398950.0,236236.0,,1112858.0,324690.0,,,74752.0,208482.0,1315704.0,,,1254346.0,297914.0,,,,,,,,626490.0,226228.0
20100301,57156.0,184076.0,57988.0,,,,345816.0,409222.0,225660.0,,1153826.0,324820.0,,,72602.0,215288.0,1328068.0,,,1320574.0,295552.0,,,,,,,,625556.0,214606.0
20100302,59048.0,194356.0,65488.0,,,,311228.0,409758.0,220686.0,,1111610.0,323270.0,,,113090.0,209710.0,1321514.0,,,1344018.0,307940.0,,,,,,,,611154.0,230282.0
20100303,65386.0,212098.0,74402.0,,,,319996.0,401808.0,241276.0,,1123344.0,316392.0,,,105650.0,208770.0,1338912.0,,,1346934.0,298092.0,,,,,,,,623836.0,218184.0
20100304,60356.0,208766.0,79106.0,,,,300456.0,404860.0,226408.0,,1117920.0,314692.0,,,95362.0,196842.0,1390858.0,,,1329816.0,285740.0,,,,,,,,619816.0,236140.0
20100305,61368.0,217490.0,85264.0,,,,355848.0,387516.0,224184.0,,1108052.0,313010.0,,,92042.0,196738.0,1396924.0,,,1376428.0,274284.0,,,,,,,,619896.0,219802.0
20100308,63806.0,232914.0,106370.0,,,,350370.0,390190.0,238758.0,,1171964.0,328608.0,,,90534.0,190502.0,1385150.0,,,1347322.0,282390.0,,,,,,,,626224.0,233396.0
20100309,58494.0,234904.0,112088.0,,,,417608.0,387160.0,301628.0,,1188732.0,322210.0,,,92450.0,188850.0,1412310.0,,,1330900.0,273480.0,,,,,,,,585840.0,208674.0
20100310,58764.0,235748.0,113830.0,,,,412014.0,389702.0,271426.0,,1159596.0,318930.0,,,90224.0,195832.0,1423606.0,,,1299340.0,278564.0,,,,,,,,564248.0,222934.0
20100311,57772.0,226072.0,122538.0,,,,346770.0,397368.0,257664.0,,1218284.0,311808.0,,,91028.0,199530.0,1409366.0,,,1283086.0,273954.0,,,,,,,,562198.0,228312.0
20100312,56556.0,226262.0,120886.0,,,,325148.0,384540.0,256564.0,,1226330.0,309188.0,,,91500.0,206262.0,1442824.0,,,1204272.0,274954.0,,,,,,,,556746.0,254532.0
20100315,54296.0,244252.0,135156.0,,,,307774.0,392354.0,273912.0,,1190912.0,308520.0,,,92364.0,221532.0,1434054.0,,,1275056.0,278972.0,,,,,,,,570914.0,256068.0
20100316,56718.0,233260.0,138558.0,,,,300238.0,376130.0,297232.0,,1345474.0,285870.0,,,91024.0,226680.0,1394320.0,,,1235024.0,286086.0,,,,,,,,598314.0,227086.0
20100317,60440.0,230134.0,132816.0,,,,282578.0,366038.0,313170.0,,1460492.0,289510.0,,,88626.0,229982.0,1440686.0,,,1305614.0,275558.0,,,,,,,,615514.0,221528.0
20100318,59354.0,239700.0,131896.0,,,,289622.0,360386.0,304408.0,,1387828.0,291850.0,,,90382.0,222056.0,1400222.0,,,1265020.0,283072.0,,,,,,,,590610.0,220380.0
20100319,58988.0,228836.0,123632.0,,,,282054.0,365968.0,345572.0,,1373318.0,304536.0,,,94502.0,231724.0,1439702.0,,,1230696.0,276042.0,,,,,,,,594960.0,224618.0
20100322,59128.0,235670.0,114126.0,,,,298110.0,368190.0,361722.0,,1365314.0,297182.0,,,122686.0,235208.0,1384722.0,,,1242958.0,299108.0,,,,,,,,601798.0,246834.0
20100323,59620.0,222408.0,116228.0,,,,308660.0,366704.0,344858.0,,1356786.0,303880.0,,,150866.0,230540.0,1357838.0,,,1310056.0,302722.0,,,,,,,,580784.0,256876.0
20100324,59122.0,227468.0,127512.0,,,,288332.0,373302.0,341278.0,,1303432.0,305110.0,,,147516.0,225720.0,1361748.0,,,1302644.0,334574.0,,,,,,,,575144.0,235978.0
20100325,62446.0,226308.0,121714.0,,,,273618.0,361954.0,342498.0,,1327838.0,316002.0,,,145880.0,227548.0,1361934.0,,,1237576.0,342960.0,,,,,,,,613032.0,290380.0
20100326,62608.0,245234.0,120506.0,,,,271310.0,375324.0,332068.0,,1352238.0,308616.0,,,140322.0,231066.0,1362536.0,,,1260754.0,320304.0,,,,,,,,623380.0,256056.0
20100329,58722.0,242584.0,117706.0,,,,269120.0,418520.0,317294.0,,1363550.0,304392.0,,,137354.0,239162.0,1375656.0,,,1286716.0,341012.0,,,,,,,,626420.0,233596.0
20100330,56926.0,233866.0,119850.0,,,,292340.0,415644.0,305952.0,,1375248.0,291334.0,,,130266.0,241232.0,1362960.0,,,1197036.0,330400.0,,,,,,,,581030.0,245056.0
20100331,56770.0,243606.0,125902.0,,,,281200.0,387756.0,294524.0,,1307334.0,293358.0,,,124110.0,233040.0,1341436.0,,,1192952.0,305288.0,,,,,,,,611648.0,247744.0
20100401,55396.0,262456.0,114174.0,,,,278810.0,405764.0,296272.0,,1285652.0,294626.0,,,123114.0,238296.0,1395260.0,,,1201292.0,343470.0,,,,,,,,614008.0,251812.0
20100402,52804.0,270820.0,113678.0,,,,264392.0,400602.0,295372.0,,1249064.0,295210.0,,,121194.0,231862.0,1405660.0,,,1216254.0,310956.0,,,,,,,,612570.0,267640.0
20100406,52074.0,295328.0,112596.0,,,,268008.0,403166.0,293476.0,,1239644.0,309552.0,,,120064.0,239518.0,1442976.0,,,1212314.0,324666.0,,,,,,,,607026.0,259018.0
20100407,55240.0,290442.0,109674.0,,,,265728.0,401684.0,282314.0,,1334948.0,310052.0,,,118866.0,238892.0,1469018.0,,,1259872.0,334712.0,,,,,,,,652546.0,254672.0
20100408,53340.0,282362.0,110902.0,,,,269314.0,385698.0,279524.0,,1367672.0,303162.0,,,118374.0,233116.0,1472688.0,,,1232610.0,337008.0,,,,,,,,615002.0,242432.0
20100409,58586.0,280696.0,106770.0,,,,271312.0,393322.0,282272.0,,1379794.0,302928.0,,,118176.0,229588.0,1480180.0,,,1251916.0,316724.0,,,,,,,,638140.0,239412.0
20100412,56806.0,277940.0,109522.0,,,,275626.0,394648.0,279538.0,,1397098.0,340240.0,,,120902.0,224100.0,1462490.0,,,1241636.0,324398.0,,,,,,,,625386.0,256788.0
