date,SAU,ZTA,DXL,FIF,DPP,DCS,DXP,SCU,ZCF,ZFG,SRB,SAL,FIH,DXI,ZOI,DXC,DXM,SAG,FTF,ZSR,SZN,DJM,FXT,SNI,DXJ,FIC,SHC,DJD,DXY,SRU
20100719,1233.923988,741.7648561,792.5991888,781.344287,,,778.9471481,924.7759427,905.2075918,,942.2819113,698.9605959,,,1011.439204,846.5219452,1459.079865,,,882.6806655,473.4869245,,,,,,,,1179.524578,1298.267273
20100720,1227.059775,749.056437,806.523038,795.6440751,,,777.9478622,937.7186162,902.8775899,,953.9908048,704.5252166,,,1011.708611,850.0651661,1452.612946,,,892.407723,482.8666808,,,,,,,,1178.349874,1324.209616
20100721,1231.373892,745.600296,807.4287785,795.1329482,,,777.0492121,942.8016872,897.7481441,,953.2806408,703.9608155,,,1011.668922,847.258152,1450.282142,,,888.521058,482.9979183,,,,,,,,1178.629774,1320.458787
20100722,1226.491924,752.1610322,823.2654516,806.6398748,,,786.1062496,953.0373952,901.4556109,,952.3428488,705.1293854,,,1012.622602,847.1331817,1449.653573,,,889.621964,487.8048886,,,,,,,,1183.503673,1316.986621
20100723,1239.434046,759.6931599,840.1753077,806.5670001,,,790.3584085,978.6258127,906.8369263,,962.6910336,715.5511687,,,1010.514251,849.3718779,1451.071669,,,892.9953627,496.7603314,,,,,,,,1189.652957,1366.710213
20100726,1237.822292,766.1169323,847.1774379,810.3964478,,,795.5100663,982.3136432,914.7372481,,960.6133185,721.3051837,,,1013.014007,852.2074859,1459.714978,,,899.3942514,502.9994203,,,,,,,,1194.766779,1358.109898
20100727,1229.95322,758.1244393,838.2006737,804.9436346,,,783.261994,974.1822813,902.7591307,,947.1026991,716.9679924,,,1004.397355,849.0864056,1435.721855,,,895.2652188,496.7658151,,,,,,,,1180.845879,1348.900616
20100728,1209.66495,764.069692,846.8403387,836.4957001,,,790.197888,993.0656936,907.0861093,,960.5738127,725.5098398,,,1008.975918,852.1888054,1446.696435,,,903.6056944,507.2089773,,,,,,,,1187.628795,1389.33734
20100729,1214.356432,763.2175849,849.124068,833.5925662,,,801.5585385,993.2068368,907.3089417,,959.7569793,721.091638,,,1011.846648,850.9785529,1461.102752,,,909.0623528,508.0553369,,,,,,,,1198.533893,1414.047349
20100730,1213.275435,768.3074294,854.0147536,832.0775605,,,804.1246588,994.0874655,914.0071756,,974.6311524,719.0431205,,,1014.046444,850.138011,1477.912952,,,915.1594801,506.2600931,,,,,,,,1201.267778,1427.049754
20100802,1228.952618,778.6657275,869.5839007,848.0215708,,,824.2275033,1018.082485,920.1380806,,984.6756142,731.5491555,,,1023.495803,862.3566554,1518.751654,,,928.7170298,520.4913927,,,,,,,,1225.52842,1457.208552
20100803,1227.541851,776.9185618,868.3437303,827.9076391,,,823.1266791,1015.10156,922.3089884,,978.4113859,730.1442076,,,1033.015943,859.7558207,1508.101485,,,925.888913,522.9207602,,,,,,,,1227.24068,1451.917826
20100804,1239.957041,780.2904918,871.3214633,832.985901,,,827.9425044,1018.010396,922.4238935,,983.8531464,729.6493923,,,1035.779931,865.5692617,1511.721212,,,918.7598264,528.5987435,,,,,,,,1234.22178,1482.522215
20100805,1239.153124,768.2009058,858.3822027,824.9060603,,,818.3485184,1014.106652,918.4756451,,979.1963818,728.7087562,,,1028.703135,862.1341817,1492.497848,,,923.0738948,530.8066323,,,,,,,,1226.691741,1456.310001
20100806,1246.244411,770.431334,863.8486867,846.018472,,,842.2390564,1021.425743,924.6220398,,982.6850637,729.5366996,,,1059.522293,867.7550707,1511.434885,,,930.1983252,540.1027447,,,,,,,,1257.936933,1471.016589
20100809,1254.456479,779.461076,877.6519403,843.8774495,,,857.5924503,1029.310215,923.8670269,,996.5921953,732.5926552,,,1070.982029,868.0351016,1525.191655,,,940.3292975,551.2037033,,,,,,,,1283.42566,1483.802702
20100810,1242.010637,772.7513394,871.8810884,821.880831,,,845.6712532,1011.181674,929.6954917,,992.0713409,723.0260984,,,1058.870128,864.1819943,1509.696863,,,932.1744246,540.587101,,,,,,,,1272.526271,1481.007518
20100811,1244.021624,772.0235376,859.4526618,822.5676223,,,842.7327642,1002.54857,933.4710507,,993.141267,720.4878441,,,1056.647769,861.8763265,1506.100259,,,935.2777929,533.8312861,,,,,,,,1266.188685,1470.386935
20100812,1246.255045,765.8093386,845.8889163,818.810681,,,844.4584466,994.5983284,933.1555897,,979.7029077,714.8347661,,,1055.015017,864.6099779,1509.47609,,,927.4226433,517.1191469,,,,,,,,1263.855362,1458.515121
20100813,1264.418664,776.806586,860.2607811,827.0282173,,,863.6414377,1013.198874,947.6472544,,987.052491,723.5978491,,,1069.331393,868.4688364,1535.346172,,,935.3994103,531.8149395,,,,,,,,1292.787218,1479.945627
20100816,1267.941462,795.96505,872.092168,848.3720105,,,869.5462993,1012.703487,947.9628442,,993.0559847,722.2664626,,,1069.065211,880.5247021,1535.413994,,,935.5984894,533.5917658,,,,,,,,1291.264315,1474.42349
20100817,1269.467713,793.5157384,878.9510042,854.3955205,,,866.5458603,1020.204476,944.6414513,,994.5144726,723.6967317,,,1064.784954,882.3842472,1530.681001,,,934.2348608,538.7517806,,,,,,,,1285.617863,1506.931048
20100818,1268.289371,792.3767726,875.900152,854.0571421,,,855.7749839,1025.924676,945.5465519,,993.3078053,722.4416628,,,1050.548835,877.1770421,1523.354159,,,927.8138279,541.7271262,,,,,,,,1269.944948,1511.161682
20100819,1275.085743,801.3639385,886.5054658,859.9242005,,,857.3152552,1030.067821,945.6437949,,994.3910872,722.6451392,,,1050.799282,879.5149992,1520.416598,,,930.0067936,546.4432186,,,,,,,,1270.871539,1537.253172
20100820,1274.10134,786.838996,862.118921,842.6112622,,,830.6577473,1008.018435,933.2075594,,982.738202,713.9491836,,,1035.784181,872.0357514,1493.894853,,,917.9077269,526.3406778,,,,,,,,1236.931936,1505.138936
20100823,1273.270195,778.0249912,854.4707105,837.7789548,,,834.2186183,1010.46271,936.5081903,,971.6312178,714.3997194,,,1036.728365,876.1667397,1502.183646,,,915.2183224,524.9489344,,,,,,,,1240.445889,1494.786063
20100824,1265.015801,771.1982594,847.446966,840.1910219,,,830.4088861,1005.490176,943.1043503,,966.7502942,713.3954145,,,1034.394315,868.2538875,1493.326406,,,913.4572381,516.3872574,,,,,,,,1233.295404,1458.969686
20100825,1278.933251,779.4611521,856.1841101,823.5454783,,,823.7776735,1002.737578,946.3961065,,963.7862691,713.953481,,,1031.622772,866.2127472,1485.048992,,,917.3416807,513.6568979,,,,,,,,1229.22548,1479.822671
20100826,1285.157808,786.1366947,869.7419578,826.3708038,,,830.3603667,1013.290203,948.5618077,,970.8917192,714.4600997,,,1041.773681,868.0203176,1496.964526,,,925.5601056,525.5737832,,,,,,,,1240.793032,1519.730878
20100827,1280.949398,786.2561002,866.21427,828.3952775,,,839.1250169,1021.877719,960.5960508,,973.4387335,714.3882166,,,1043.858995,874.4767197,1509.538362,,,930.5666435,529.8305792,,,,,,,,1252.709942,1526.143692
20100830,1281.839169,788.6803396,872.9462447,845.0045574,,,849.7415411,1048.876735,959.5098851,,987.8049903,723.5599439,,,1048.072508,877.2175389,1521.832004,,,958.5892919,544.4059566,,,,,,,,1264.532925,1537.884263
20100831,1281.203778,773.5007931,849.1742761,839.2453391,,,831.8748993,1032.042233,966.9571137,,983.577964,716.4422405,,,1035.600713,869.395796,1496.422123,,,955.1053173,530.2011839,,,,,,,,1240.672428,1508.112301
20100901,1299.344999,779.2148693,858.4663628,833.5318527,,,831.5525293,1052.148471,967.056037,,992.416596,721.1541859,,,1036.443369,872.3129064,1502.072794,,,963.7593055,541.2118737,,,,,,,,1241.928265,1529.356043
20100902,1294.600592,791.3277152,876.0440211,844.7542832,,,839.5001261,1058.360688,981.8031776,,1000.123321,724.0988876,,,1044.941998,866.9834349,1501.875039,,,965.4287147,549.7259364,,,,,,,,1250.264262,1560.885407
20100903,1297.518215,788.8507375,870.9304711,845.6942364,,,848.6049634,1058.170769,998.9868374,,995.3263938,725.7621347,,,1048.119104,869.6257041,1522.450649,,,963.391918,547.6023775,,,,,,,,1263.826163,1561.497327
20100906,1295.289551,798.0078907,888.0259271,862.8900396,,,851.6787205,1068.853194,1015.847469,,1044.077659,731.4838512,,,1054.744578,876.8992854,1538.3409,,,971.4420597,562.8120312,,,,,,,,1270.181905,1580.148384
20100907,1294.790636,796.4294591,885.3236548,864.1917202,,,862.07467,1054.500007,1026.407854,,1040.145624,732.9569229,,,1057.032338,880.0845623,1553.380821,,,975.0218764,558.6294267,,,,,,,,1280.511844,1571.572227
20100908,1305.12492,799.7614736,894.0796992,863.7555289,,,858.9018119,1056.343024,1019.800707,,1033.574422,731.1157757,,,1054.716619,882.136337,1543.726446,,,975.151902,562.1201521,,,,,,,,1277.469077,1574.903488
20100909,1298.006515,788.8984937,866.9949025,849.6852415,,,847.6434133,1035.135783,1020.844578,,1011.01423,720.9790846,,,1040.941868,874.303033,1530.171158,,,965.4289065,545.1669322,,,,,,,,1257.924743,1515.753327
20100910,1289.401115,790.3397042,870.5872068,847.7241738,,,855.397512,1039.034991,1043.725949,,1023.01092,730.0352727,,,1044.330311,878.0582963,1531.739976,,,981.6074095,545.5690176,,,,,,,,1265.05798,1504.919902
20100913,1289.769092,796.3570681,878.2533584,855.8199765,,,861.941498,1051.747376,1040.592066,,1020.210657,729.4033314,,,1044.701638,876.0376376,1533.933778,,,983.709043,553.7586247,,,,,,,,1267.996446,1520.365977
20100914,1292.195536,793.8989599,872.9590138,855.6544382,,,853.4966929,1043.21366,1056.618859,,1005.988949,723.6043882,,,1042.131594,875.185839,1532.948828,,,978.8051622,544.1036723,,,,,,,,1261.856011,1513.043381
20100915,1310.941633,796.9223259,863.8668253,841.7616848,,,854.6340617,1043.848833,1065.283508,,1005.407387,722.5668678,,,1043.624496,880.6938422,1555.471293,,,974.9731232,541.3112812,,,,,,,,1263.67072,1504.627451
20100916,1308.013822,790.682252,860.1547419,826.8398698,,,851.0257874,1043.639852,1059.806077,,993.9688942,722.3602615,,,1042.035871,879.0766207,1561.853498,,,976.6007583,544.6175408,,,,,,,,1263.248214,1494.885734
20100917,1318.88948,793.4795424,865.1143691,826.9022201,,,851.9876374,1061.531272,1080.951437,,993.0117159,725.2820792,,,1043.687174,889.4100038,1565.094685,,,984.717843,554.6313482,,,,,,,,1267.361093,1528.691065
20100920,1323.422056,806.5483349,872.1531944,825.2491182,,,882.6757594,1064.449061,1118.362675,,997.0268479,728.4914041,,,1063.883472,910.0449668,1625.36021,,,992.1650536,559.2102714,,,,,,,,1308.907179,1567.749814
20100921,1314.859659,800.722535,863.8282026,824.846355,,,882.5512199,1056.932534,1178.575146,,983.9914755,726.4772007,,,1057.247738,898.5032552,1630.56892,,,971.1512193,549.6300198,,,,,,,,1302.22453,1580.311175
20100927,1332.614435,830.298217,884.9433718,834.1860692,,,906.3973811,1070.846479,1177.684884,,971.689799,736.8862308,,,1076.576983,895.2835844,1649.621508,,,977.4911419,554.1024245,,,,,,,,1337.777383,1566.998015
20100928,1324.423285,828.9353087,883.6883746,830.5595528,,,910.3871037,1066.643907,1208.290872,,970.6501343,734.7234226,,,1081.482785,894.6728575,1658.895197,,,998.5147524,551.0295474,,,,,,,,1353.445566,1575.96764
20100929,1342.369169,822.5292956,888.2423954,831.2731342,,,894.3241027,1074.298216,1157.88466,,968.5130339,737.5605367,,,1063.203904,884.7581465,1621.911065,,,982.7025924,554.7114505,,,,,,,,1329.255799,1587.470368
20100930,1346.71237,823.3048097,895.7302252,848.0646898,,,900.8423909,1070.313294,1175.521685,,973.0188956,733.8941841,,,1065.275016,886.3672015,1636.40599,,,986.8061263,552.4365989,,,,,,,,1333.451231,1589.060297
20101008,1354.204879,840.433495,914.7419749,877.4361446,,,903.053702,1070.905762,1227.621838,,978.8315663,738.4559715,,,1063.008173,888.8111584,1599.758909,,,1003.347704,554.1742689,,,,,,,,1324.521661,1636.431045
20101011,1378.783765,868.0316322,950.2265114,901.777544,,,952.5716387,1111.994815,1305.373833,,996.0237775,762.616663,,,1120.513091,925.9946906,1675.690658,,,1037.303087,583.1747737,,,,,,,,1383.710084,1714.935227
20101012,1374.519761,868.2812589,937.0497984,906.6889789,,,951.820042,1098.406634,1280.750981,,986.2544938,754.6210259,,,1100.527567,914.0947854,1704.744396,,,1025.252306,578.7102786,,,,,,,,1386.379079,1739.222502
20101013,1386.613544,874.8847108,945.7360375,923.0518427,,,957.9452375,1110.419433,1286.708797,,993.8589354,760.6101768,,,1105.960831,917.6499645,1717.599972,,,1036.971749,592.5886762,,,,,,,,1389.213369,1805.501577
20101014,1410.638132,884.1044764,954.023938,928.8243784,,,969.2665332,1127.161089,1334.147228,,986.9060121,760.9112068,,,1111.729007,917.3991103,1716.605841,,,1061.742976,597.3429407,,,,,,,,1401.868092,1858.236643
20101015,1408.898354,885.3252372,944.182033,969.8233409,,,969.5890199,1126.130122,1320.997136,,992.0112592,759.968179,,,1121.52356,921.6705858,1722.019844,,,1085.587123,600.9921154,,,,,,,,1412.890283,1877.587728
20101018,1386.311778,870.2265505,925.2310294,952.034251,,,947.7288751,1111.365123,1297.845045,,996.4951819,751.3562366,,,1106.681999,924.2227259,1693.244988,,,1076.270098,589.5268971,,,,,,,,1381.43817,1840.424559
20101019,1390.286598,869.000927,933.6684346,978.8062638,,,955.2795536,1119.143199,1309.411872,,990.4182031,755.8891148,,,1120.688333,924.8889027,1695.89752,,,1107.892624,596.5837805,,,,,,,,1398.319247,1856.836014
20101020,1362.830382,858.6273,921.6826148,989.2295666,,,949.0261794,1105.388477,1335.612267,,977.4197571,748.8948863,,,1131.826132,931.7983506,1691.41438,,,1117.772515,590.9050097,,,,,,,,1394.609364,1902.995582
20101021,1363.549284,862.4947766,927.5939188,986.40783,,,967.4771353,1105.784448,1368.386771,,978.2592393,748.9067774,,,1152.186534,945.0689846,1697.781682,,,1116.219762,603.1225706,,,,,,,,1427.551521,1873.483816
20101022,1351.037385,866.0725,945.9346211,990.8191038,,,972.0934552,1109.501359,1377.810385,,975.5034179,758.4839613,,,1155.873495,945.2968221,1685.957975,,,1132.22041,621.617974,,,,,,,,1438.041052,1856.978479
20101025,1378.79725,883.7655529,960.5745305,1031.522157,,,998.2001435,1141.480487,1440.118657,,994.7526206,768.2366601,,,1193.229406,959.8530468,1708.011761,,,1171.203464,641.9527908,,,,,,,,1482.471304,1955.836784
20101026,1366.807098,878.8569462,956.4998045,1018.440059,,,989.0315103,1140.606489,1485.673881,,988.1341376,763.5732726,,,1182.949088,948.9299425,1679.828481,,,1173.342126,641.9841733,,,,,,,,1471.992066,1937.660758
20101027,1359.554255,874.5228135,937.8180891,999.2563553,,,971.4129802,1130.763828,1461.6371,,990.2397831,753.766929,,,1151.197721,937.1559336,1651.145137,,,1149.312758,623.4432456,,,,,,,,1437.064166,1851.721736
20101028,1358.585428,881.2057543,949.5065799,1007.520145,,,992.0629902,1126.157197,1522.469143,,994.0488845,753.4851951,,,1164.163274,948.6521831,1680.583484,,,1194.684445,622.5682715,,,,,,,,1461.680727,1918.022474
20101029,1370.025088,873.7502352,958.5455675,979.9524993,,,972.7648348,1101.47074,1485.946446,,994.5461887,752.983625,,,1135.693752,941.9434417,1660.933701,,,1128.726428,593.3054441,,,,,,,,1425.852892,1825.818596
20101101,1394.378425,887.7935003,970.8192115,1018.397771,,,986.5571677,1122.362266,1556.434938,,1004.463189,759.5894469,,,1157.153364,954.559958,1691.045342,,,1142.666086,610.8087274,,,,,,,,1453.680691,1865.727255
20101102,1389.541274,886.6276599,966.0410749,1003.386643,,,989.4141875,1118.728993,1570.196849,,1002.549016,757.8528325,,,1158.487916,949.536001,1674.404002,,,1148.946429,603.8885518,,,,,,,,1453.442584,1902.715481
20101103,1380.926177,894.9123212,964.79702,996.1496077,,,985.770645,1127.640202,1623.199462,,1004.766841,758.5612898,,,1155.557311,946.9678803,1662.682368,,,1185.98365,603.6278219,,,,,,,,1453.988462,1937.72047
20101104,1386.917121,932.7221563,985.237278,1013.268548,,,1021.726917,1138.138849,1630.147591,,1016.704347,765.0650611,,,1186.554252,952.0202684,1684.454846,,,1189.959056,615.6710206,,,,,,,,1499.320389,2024.84613
20101105,1422.524063,970.0129943,1018.009468,1032.262643,,,1057.926373,1184.323409,1704.252865,,1039.801718,780.360864,,,1236.035167,967.7862683,1727.235044,,,1238.745065,640.5584339,,,,,,,,1542.992593,2078.787541
20101108,1424.181885,1026.167077,1020.640661,1028.303696,,,1081.308981,1171.559589,1798.050641,,1039.843912,773.1768766,,,1237.99258,969.1170799,1730.611905,,,1241.775895,623.6951238,,,,,,,,1548.871986,2127.97125
20101109,1469.246661,1026.181417,1076.869994,1019.353145,,,1094.098483,1195.807582,1800.015464,,1071.628157,776.6223348,,,1250.289163,983.4752486,1738.16679,,,1267.590677,632.8406403,,,,,,,,1572.821074,2217.375058
20101110,1443.607395,1077.591328,1062.599026,1009.417087,,,1092.427757,1187.657888,1765.557419,,1054.050439,775.6200018,,,1255.76218,974.8896067,1744.728724,,,1253.443942,626.3618865,,,,,,,,1568.805523,2242.399195
20101111,1450.239886,1057.763194,1027.205837,1006.809014,,,1093.900282,1216.317636,1709.530082,,1058.854748,779.3669925,,,1254.061223,972.5850252,1740.491179,,,1241.558499,638.2870692,,,,,,,,1574.41843,2180.498517
20101112,1421.297729,1027.762335,994.5274723,941.3905198,,,1046.366257,1154.671497,1596.712296,,1025.64991,757.4006617,,,1194.95207,950.6032499,1685.153401,,,1184.631953,605.2956507,,,,,,,,1517.548908,2123.395798
20101115,1397.558678,962.1679024,948.2818717,945.0741003,,,1036.464737,1142.954617,1535.857921,,1031.465013,762.1945531,,,1198.854402,976.8701274,1682.105221,,,1095.875426,567.3909902,,,,,,,,1493.37105,2002.312174
20101116,1390.982122,1002.672189,929.0975546,905.5763417,,,1028.142212,1132.793826,1547.029455,,1027.148769,756.178994,,,1181.032312,960.9222847,1667.296248,,,1110.664331,554.0891963,,,,,,,,1472.928524,1989.191499
20101117,1361.98077,945.3921022,905.1086944,889.2244129,,,985.6668124,1083.235618,1480.263954,,1006.521824,724.3760824,,,1136.813459,934.2665755,1609.349218,,,1078.436226,535.734806,,,,,,,,1430.500499,1928.704207
20101118,1383.606952,970.2812872,937.8881649,899.7817949,,,994.0250383,1104.785229,1497.782252,,1019.909409,744.3559258,,,1139.776335,949.1560481,1614.345932,,,1104.403084,542.7696438,,,,,,,,1428.523964,1971.837167
20101119,1388.399676,969.0153367,937.4511517,915.2614858,,,1013.856091,1127.53685,1482.004483,,1027.388917,749.1991963,,,1150.220257,946.9298297,1621.100185,,,1114.449222,550.7463538,,,,,,,,1446.678396,2041.511859
20101122,1389.997062,962.7553663,931.4543432,900.6725588,,,984.2182048,1114.489343,1409.723221,,1027.685545,744.9556488,,,1126.62045,940.4596626,1598.637598,,,1083.949618,540.1679416,,,,,,,,1408.985411,1972.381752
20101123,1393.021331,938.7330941,891.7037437,880.5862847,,,971.4104731,1080.981768,1373.077782,,1019.912974,734.8646075,,,1114.577645,929.5890305,1602.169893,,,1080.866367,516.743446,,,,,,,,1394.443641,1912.507215
20101124,1410.480919,946.2165153,904.7638153,902.5929928,,,994.9890795,1098.523289,1409.225973,,1038.846335,740.3501661,,,1136.917704,935.1640187,1623.221711,,,1113.028239,529.3056617,,,,,,,,1433.847585,1916.312678
20101125,1404.687652,935.2354825,897.0610194,910.4756725,,,999.0572775,1091.863918,1379.257663,,1036.646208,737.9436875,,,1141.100157,936.2710167,1618.494299,,,1102.582411,522.155802,,,,,,,,1438.876969,1858.33601
20101126,1394.118626,911.1439382,868.875418,906.2104057,,,991.3218016,1084.998136,1336.609686,,1029.42243,735.125798,,,1129.946926,928.437453,1596.904748,,,1092.88992,523.2007014,,,,,,,,1422.646383,1804.326444
20101129,1392.210846,911.8941031,885.0478885,905.7077178,,,1008.53053,1096.869415,1376.369562,,1033.492347,736.9006534,,,1140.969685,930.8628523,1596.876031,,,1105.17952,531.3589427,,,,,,,,1440.775225,1821.278528
20101130,1399.306634,900.9329985,874.5653497,888.8643742,,,1016.485724,1100.99634,1390.662685,,1026.533812,736.122393,,,1144.754714,930.2183433,1591.648402,,,1114.443517,525.7443821,,,,,,,,1448.371682,1834.101699
20101201,1435.360004,903.910127,888.2892107,887.0203689,,,1033.449063,1118.023067,1384.472659,,1035.834866,735.9546918,,,1153.678723,929.9233049,1603.112469,,,1127.071134,530.8342151,,,,,,,,1463.664069,1851.191703
20101202,1440.113472,918.8244272,900.9437505,893.6981894,,,1043.554134,1147.835052,1436.635736,,1037.685874,742.2700646,,,1163.803858,933.8580789,1621.656821,,,1124.168096,551.6385931,,,,,,,,1477.498737,1883.914734
20101203,1433.909392,925.6403947,904.8037605,895.9997872,,,1045.853735,1154.14315,1461.039853,,1046.866689,740.9154061,,,1166.017362,932.3234909,1625.903787,,,1125.059456,552.7307083,,,,,,,,1481.219229,1923.086612
20101206,1456.819286,932.6090885,907.3346695,894.9610052,,,1062.537336,1150.568018,1473.112007,,1044.978793,742.2032783,,,1178.754323,934.7587637,1634.259826,,,1134.420206,554.9008861,,,,,,,,1498.092267,1951.377194
20101207,1463.006048,930.2086632,899.1431208,909.5708558,,,1076.017338,1172.598568,1494.533326,,1053.922325,741.9507842,,,1186.931685,939.9255279,1634.898908,,,1137.587619,557.1278735,,,,,,,,1509.308349,1973.799992
20101208,1422.854741,919.9970727,894.727505,891.9660945,,,1044.592519,1150.186287,1438.544213,,1043.476662,736.3118953,,,1157.412288,932.8802819,1613.321607,,,1102.618518,544.2361641,,,,,,,,1475.654156,1914.271347
20101209,1418.388559,926.7709635,906.3856516,886.7989979,,,1060.117123,1182.377359,1438.764109,,1044.296218,740.2058248,,,1166.864538,940.8567675,1624.465423,,,1111.175113,553.8532807,,,,,,,,1491.566724,1966.980736
20101210,1423.231414,930.5587209,911.2176809,895.5173456,,,1059.113765,1189.190804,1461.904115,,1046.844509,740.1369765,,,1167.899811,942.1849999,1622.869506,,,1120.178614,557.2540188,,,,,,,,1490.767107,2009.341209
20101213,1427.746172,960.5123504,949.1689409,926.2270998,,,1083.766149,1206.310599,1504.512789,,1058.022403,742.2527615,,,1183.384141,946.2965683,1639.044782,,,1145.790689,571.9795893,,,,,,,,1517.530673,2098.607704
20101214,1444.786395,962.4253266,950.3998197,926.6091621,,,1090.039427,1206.553645,1533.163006,,1058.794393,742.2949568,,,1195.849455,953.9853715,1666.131634,,,1148.460185,572.6575197,,,,,,,,1531.981494,2110.499536
20101215,1421.970309,948.0249763,943.1056679,917.3663357,,,1077.367452,1190.838411,1495.317931,,1056.699066,743.8829373,,,1203.169673,946.8163501,1644.457019,,,1127.599614,555.1067873,,,,,,,,1516.095423,2063.620352
20101216,1417.930152,948.1570311,938.4303275,911.8086751,,,1077.820592,1178.860199,1508.985119,,1055.617824,743.7289876,,,1201.347427,945.5997716,1655.021651,,,1145.615989,556.2880384,,,,,,,,1518.615678,2082.636031
20101217,1414.529954,955.683068,946.2503637,917.2153732,,,1083.119155,1200.074678,1519.587514,,1060.847994,744.8466019,,,1204.991706,948.3432234,1660.628979,,,1161.940474,564.0998781,,,,,,,,1525.918487,2146.514349
20101220,1427.84776,959.8917586,937.499046,897.6141743,,,1076.172237,1203.969592,1550.517704,,1063.078053,743.9873019,,,1203.567055,949.8607829,1663.926895,,,1182.505981,561.9085383,,,,,,,,1526.417122,2216.718456
20101221,1427.988987,975.6253863,945.8168799,923.8373552,,,1090.285726,1214.752992,1581.245126,,1067.705281,747.3579578,,,1216.096942,950.2134579,1673.091916,,,1192.914748,569.7392507,,,,,,,,1546.204925,2239.259995
20101222,1427.753039,965.1940637,941.0217656,907.1672082,,,1088.165842,1205.815484,1510.071311,,1061.681249,749.8414031,,,1210.29127,949.0392083,1665.45501,,,1199.751711,563.8318357,,,,,,,,1544.785165,2177.122227
20101223,1426.241929,974.1462907,967.6956624,900.8645616,,,1110.765472,1204.850176,1520.325176,,1057.39554,753.8221127,,,1236.286037,955.063412,1677.737897,,,1229.10408,567.9458811,,,,,,,,1587.321682,2210.789138
20101224,1423.833482,1000.735745,969.0805173,894.4575704,,,1111.837373,1210.169354,1517.147574,,1054.960023,752.2263938,,,1233.519133,955.065514,1691.497556,,,1253.292162,566.6203292,,,,,,,,1582.41544,2217.557308
20101227,1424.305533,1011.16225,973.4593609,873.0812479,,,1120.408898,1206.418573,1510.229729,,1048.764313,750.3760872,,,1237.917288,951.157342,1684.968349,,,1240.150624,561.6419634,,,,,,,,1593.270482,2205.906787
20101228,1434.364203,996.9669454,963.4615187,860.8046511,,,1130.232674,1211.810304,1515.83784,,1050.908385,750.8007833,,,1252.158495,947.2360411,1700.573313,,,1262.794959,572.6877091,,,,,,,,1611.216393,2142.762952
20101229,1450.278727,995.3133996,950.7127035,865.4163705,,,1114.562249,1220.303932,1509.764877,,1056.638735,752.5364555,,,1230.57678,945.3577852,1684.660973,,,1255.637987,581.7914587,,,,,,,,1578.279315,2155.473739
20101230,1456.281706,1004.96341,960.7677217,866.2095888,,,1125.236055,1245.262281,1524.491126,,1061.260128,754.876304,,,1238.908211,948.6396135,1702.324505,,,1256.061604,589.6772139,,,,,,,,1595.039931,2171.945342
20101231,1459.776599,1003.101219,948.2285252,883.5967581,,,1127.622129,1262.175779,1547.011227,,1066.404389,756.2834591,,,1240.17914,947.1798637,1710.564576,,,1212.752507,585.487476,,,,,,,,1599.442162,2209.637819
20110104,1453.638413,1028.614002,970.1932148,892.4238465,,,1143.685782,1262.318411,1535.304479,,1068.679178,759.5864229,,,1253.002272,951.9207506,1706.220924,,,1237.451934,587.3691323,,,,,,,,1612.592839,2234.154793
20110105,1416.519839,1024.071091,966.3700018,890.4902138,,,1129.777609,1243.064415,1541.748152,,1063.123875,756.7268425,,,1240.898975,947.3157893,1683.97531,,,1232.905072,579.4952406,,,,,,,,1597.54529,2262.347587
20110106,1411.609818,1040.451044,975.6263068,887.0126567,,,1163.030658,1257.00018,1594.69336,,1067.029265,761.1344903,,,1270.800979,948.5508217,1702.770262,,,1231.792146,590.2743535,,,,,,,,1641.3149,2277.889031
20110107,1402.635682,1007.108127,939.1933296,885.8216795,,,1135.938037,1219.247739,1538.153135,,1063.533227,756.8622394,,,1240.773339,938.0173901,1672.397126,,,1179.978692,569.0655787,,,,,,,,1609.818204,2183.546791
20110110,1413.025133,1011.32415,938.0004532,872.4706146,,,1131.74992,1223.476886,1548.410476,,1073.606059,758.5518267,,,1233.997383,938.6154286,1686.512418,,,1195.730962,568.8246411,,,,,,,,1604.08786,2212.334267
20110111,1415.150611,1012.71156,936.2356901,877.3175922,,,1140.488373,1237.986658,1570.030059,,1075.653994,757.038962,,,1243.548023,938.1258401,1694.049665,,,1203.409419,571.6883608,,,,,,,,1613.725205,2236.699473
20110112,1421.76236,1034.491171,941.0591619,880.634287,,,1120.746191,1245.746676,1588.451905,,1076.325739,758.2929767,,,1231.605667,939.9656175,1692.877094,,,1224.388617,573.8064197,,,,,,,,1592.457414,2274.11881
20110113,1416.001047,1047.212848,943.9439693,878.8296414,,,1129.159105,1251.170061,1583.811348,,1080.231493,757.4993352,,,1242.958941,944.3695232,1719.710548,,,1222.940565,577.8846724,,,,,,,,1605.661534,2260.611258
20110114,1404.478616,1052.88823,945.2309907,864.894525,,,1133.875801,1248.153214,1575.377083,,1087.355235,754.950926,,,1244.228131,950.5713448,1740.176223,,,1237.398091,575.7416813,,,,,,,,1609.383124,2288.455636
20110117,1382.525461,1048.563125,930.2901039,829.9470202,,,1125.839325,1244.090718,1582.590199,,1089.075484,751.1161358,,,1234.774178,952.6171282,1757.214937,,,1226.699886,574.3046433,,,,,,,,1600.0733,2269.299524
